label,observed_timestamp,value
SmartGuard-temp_6m,2019-06-02 20:30:00+00:00,8.198433
SmartGuard-temp_6m,2019-06-02 20:40:00+00:00,8.189926
SmartGuard-temp_6m,2019-06-02 20:50:00+00:00,8.217155
SmartGuard-temp_6m,2019-06-02 21:00:00+00:00,8.215462
SmartGuard-temp_6m,2019-06-02 21:10:00+00:00,8.21376
SmartGuard-temp_6m,2019-06-02 21:19:00+00:00,8.223961
SmartGuard-temp_6m,2019-06-02 21:30:00+00:00,8.232468
SmartGuard-temp_6m,2019-06-02 21:40:00+00:00,8.239281
SmartGuard-temp_6m,2019-06-02 21:50:00+00:00,8.218857
SmartGuard-temp_6m,2019-06-02 22:00:00+00:00,8.217155
SmartGuard-temp_6m,2019-06-02 22:10:00+00:00,8.208656
SmartGuard-temp_6m,2019-06-02 22:20:00+00:00,8.22226
SmartGuard-temp_6m,2019-06-02 22:30:00+00:00,8.20015
SmartGuard-temp_6m,2019-06-02 22:40:00+00:00,8.205238
SmartGuard-temp_6m,2019-06-02 22:49:00+00:00,8.198433
SmartGuard-temp_6m,2019-06-02 23:00:00+00:00,8.20015
SmartGuard-temp_6m,2019-06-02 23:10:00+00:00,8.206947
SmartGuard-temp_6m,2019-06-02 23:20:00+00:00,8.178009
SmartGuard-temp_6m,2019-06-02 23:30:00+00:00,8.067307
SmartGuard-temp_6m,2019-06-02 23:40:00+00:00,8.087753
SmartGuard-temp_6m,2019-06-02 23:50:00+00:00,8.116714
SmartGuard-temp_6m,2019-06-03 00:00:00+00:00,8.12352
SmartGuard-temp_6m,2019-06-03 00:10:00+00:00,8.157585
SmartGuard-temp_6m,2019-06-03 00:19:00+00:00,8.217155
SmartGuard-temp_6m,2019-06-03 00:30:00+00:00,8.217155
SmartGuard-temp_6m,2019-06-03 00:40:00+00:00,8.229065
SmartGuard-temp_6m,2019-06-03 00:50:00+00:00,8.218857
SmartGuard-temp_6m,2019-06-03 01:00:00+00:00,8.210358
SmartGuard-temp_6m,2019-06-03 01:10:00+00:00,8.229065
SmartGuard-temp_6m,2019-06-03 01:20:00+00:00,8.217155
SmartGuard-temp_6m,2019-06-03 01:30:00+00:00,8.22226
SmartGuard-temp_6m,2019-06-03 01:40:00+00:00,8.21376
SmartGuard-temp_6m,2019-06-03 01:49:00+00:00,8.208656
SmartGuard-temp_6m,2019-06-03 02:00:00+00:00,8.189926
SmartGuard-temp_6m,2019-06-03 02:10:00+00:00,8.21376
SmartGuard-temp_6m,2019-06-03 02:20:00+00:00,8.212051
SmartGuard-temp_6m,2019-06-03 02:30:00+00:00,8.201851
SmartGuard-temp_6m,2019-06-03 02:40:00+00:00,8.198433
SmartGuard-temp_6m,2019-06-03 02:50:00+00:00,8.198433
SmartGuard-temp_6m,2019-06-03 03:00:00+00:00,8.189926
SmartGuard-temp_6m,2019-06-03 03:10:00+00:00,8.082642
SmartGuard-temp_6m,2019-06-03 03:19:00+00:00,8.172913
SmartGuard-temp_6m,2019-06-03 03:30:00+00:00,8.155884
SmartGuard-temp_6m,2019-06-03 03:40:00+00:00,8.164383
SmartGuard-temp_6m,2019-06-03 03:50:00+00:00,8.12352
SmartGuard-temp_6m,2019-06-03 04:00:00+00:00,8.162697
SmartGuard-temp_6m,2019-06-03 04:10:00+00:00,8.103081
SmartGuard-temp_6m,2019-06-03 04:20:00+00:00,8.060486
SmartGuard-temp_6m,2019-06-03 04:30:00+00:00,8.041733
SmartGuard-temp_6m,2019-06-03 04:40:00+00:00,8.067307
SmartGuard-temp_6m,2019-06-03 04:49:00+00:00,8.082642
SmartGuard-temp_6m,2019-06-03 05:00:00+00:00,8.087753
SmartGuard-temp_6m,2019-06-03 05:10:00+00:00,8.167801
SmartGuard-temp_6m,2019-06-03 05:20:00+00:00,8.084351
SmartGuard-temp_6m,2019-06-03 05:30:00+00:00,8.176308
SmartGuard-temp_6m,2019-06-03 05:40:00+00:00,8.164383
SmartGuard-temp_6m,2019-06-03 05:50:00+00:00,8.176308
SmartGuard-temp_6m,2019-06-03 06:00:00+00:00,8.164383
SmartGuard-temp_6m,2019-06-03 06:10:00+00:00,8.164383
SmartGuard-temp_6m,2019-06-03 06:19:00+00:00,8.160995
SmartGuard-temp_6m,2019-06-03 06:30:00+00:00,8.167801
SmartGuard-temp_6m,2019-06-03 06:40:00+00:00,8.160995
SmartGuard-temp_6m,2019-06-03 06:50:00+00:00,8.164383
SmartGuard-temp_6m,2019-06-03 07:00:00+00:00,8.167801
SmartGuard-temp_6m,2019-06-03 07:10:00+00:00,8.167801
SmartGuard-temp_6m,2019-06-03 07:20:00+00:00,8.179718
SmartGuard-temp_6m,2019-06-03 07:30:00+00:00,8.171204
SmartGuard-temp_6m,2019-06-03 07:40:00+00:00,8.184814
SmartGuard-temp_6m,2019-06-03 07:49:00+00:00,8.189926
SmartGuard-temp_6m,2019-06-03 08:00:00+00:00,8.171204
SmartGuard-temp_6m,2019-06-03 08:10:00+00:00,8.189926
SmartGuard-temp_6m,2019-06-03 08:20:00+00:00,8.195038
SmartGuard-temp_6m,2019-06-03 08:30:00+00:00,8.181419
SmartGuard-temp_6m,2019-06-03 08:40:00+00:00,8.171204
SmartGuard-temp_6m,2019-06-03 08:50:00+00:00,8.174622
SmartGuard-temp_6m,2019-06-03 09:00:00+00:00,8.212051
SmartGuard-temp_6m,2019-06-03 09:10:00+00:00,8.196739
SmartGuard-temp_6m,2019-06-03 09:19:00+00:00,8.193336
SmartGuard-temp_6m,2019-06-03 09:30:00+00:00,8.198433
SmartGuard-temp_6m,2019-06-03 09:40:00+00:00,8.21376
SmartGuard-temp_6m,2019-06-03 09:50:00+00:00,8.218857
SmartGuard-temp_6m,2019-06-03 10:00:00+00:00,8.208656
SmartGuard-temp_6m,2019-06-03 10:10:00+00:00,8.21376
SmartGuard-temp_6m,2019-06-03 10:20:00+00:00,8.157585
SmartGuard-temp_6m,2019-06-03 10:30:00+00:00,8.20015
SmartGuard-temp_6m,2019-06-03 10:40:00+00:00,8.191628
SmartGuard-temp_6m,2019-06-03 10:49:00+00:00,8.195038
SmartGuard-temp_6m,2019-06-03 11:00:00+00:00,8.206947
SmartGuard-temp_6m,2019-06-03 11:10:00+00:00,8.179718
SmartGuard-temp_6m,2019-06-03 11:20:00+00:00,8.210358
SmartGuard-temp_6m,2019-06-03 11:30:00+00:00,8.188225
SmartGuard-temp_6m,2019-06-03 11:40:00+00:00,8.138855
SmartGuard-temp_6m,2019-06-03 11:50:00+00:00,8.171204
SmartGuard-temp_6m,2019-06-03 12:00:00+00:00,8.189926
SmartGuard-temp_6m,2019-06-03 12:10:00+00:00,8.159286
SmartGuard-temp_6m,2019-06-03 12:19:00+00:00,8.184814
SmartGuard-temp_6m,2019-06-03 12:30:00+00:00,8.198433
SmartGuard-temp_6m,2019-06-03 12:40:00+00:00,8.263092
SmartGuard-temp_6m,2019-06-03 12:50:00+00:00,8.230766
SmartGuard-temp_6m,2019-06-03 13:00:00+00:00,8.254593
SmartGuard-temp_6m,2019-06-03 13:10:00+00:00,8.254593
SmartGuard-temp_6m,2019-06-03 13:20:00+00:00,8.229065
SmartGuard-temp_6m,2019-06-03 13:30:00+00:00,8.206947
SmartGuard-temp_6m,2019-06-03 13:40:00+00:00,8.195038
SmartGuard-temp_6m,2019-06-03 13:49:00+00:00,8.203545
SmartGuard-temp_6m,2019-06-03 14:00:00+00:00,8.195038
SmartGuard-temp_6m,2019-06-03 14:10:00+00:00,8.237579
SmartGuard-temp_6m,2019-06-03 14:20:00+00:00,8.206947
SmartGuard-temp_6m,2019-06-03 14:30:00+00:00,8.1661
SmartGuard-temp_6m,2019-06-03 14:40:00+00:00,8.147369
SmartGuard-temp_6m,2019-06-03 14:50:00+00:00,8.149071
SmartGuard-temp_6m,2019-06-03 15:00:00+00:00,8.164383
SmartGuard-temp_6m,2019-06-03 15:10:00+00:00,8.188225
SmartGuard-temp_6m,2019-06-03 15:19:00+00:00,8.183121
SmartGuard-temp_6m,2019-06-03 15:30:00+00:00,8.174622
SmartGuard-temp_6m,2019-06-03 15:40:00+00:00,8.160995
SmartGuard-temp_6m,2019-06-03 15:50:00+00:00,8.181419
SmartGuard-temp_6m,2019-06-03 16:00:00+00:00,8.169502
SmartGuard-temp_6m,2019-06-03 16:10:00+00:00,8.196739
SmartGuard-temp_6m,2019-06-03 16:20:00+00:00,8.198433
SmartGuard-temp_6m,2019-06-03 16:30:00+00:00,8.191628
SmartGuard-temp_6m,2019-06-03 16:40:00+00:00,8.191628
SmartGuard-temp_6m,2019-06-03 16:49:00+00:00,8.179718
SmartGuard-temp_6m,2019-06-03 17:00:00+00:00,8.195038
SmartGuard-temp_6m,2019-06-03 17:10:00+00:00,8.361694
SmartGuard-temp_6m,2019-06-03 17:20:00+00:00,8.203545
SmartGuard-temp_6m,2019-06-03 17:30:00+00:00,8.181419
SmartGuard-temp_6m,2019-06-03 17:40:00+00:00,8.25119
SmartGuard-temp_6m,2019-06-03 17:50:00+00:00,8.292007
SmartGuard-temp_6m,2019-06-03 18:00:00+00:00,8.319199
SmartGuard-temp_6m,2019-06-03 18:10:00+00:00,8.240026
SmartGuard-temp_6m,2019-06-03 18:19:00+00:00,8.21376
SmartGuard-temp_6m,2019-06-03 18:30:00+00:00,8.263092
SmartGuard-temp_6m,2019-06-03 18:40:00+00:00,8.208656
SmartGuard-temp_6m,2019-06-03 18:50:00+00:00,8.225662
SmartGuard-temp_6m,2019-06-03 19:00:00+00:00,8.256294
SmartGuard-temp_6m,2019-06-03 19:10:00+00:00,8.259682
SmartGuard-temp_6m,2019-06-03 19:20:00+00:00,8.261398
SmartGuard-temp_6m,2019-06-03 19:30:00+00:00,8.249489
SmartGuard-temp_6m,2019-06-03 19:40:00+00:00,8.244385
SmartGuard-temp_6m,2019-06-03 19:49:00+00:00,8.256294
SmartGuard-temp_6m,2019-06-03 20:00:00+00:00,8.208656
SmartGuard-temp_6m,2019-06-03 20:10:00+00:00,8.229065
SmartGuard-temp_6m,2019-06-03 20:20:00+00:00,8.25119
SmartGuard-temp_6m,2019-06-03 20:30:00+00:00,8.232468
SmartGuard-temp_6m,2019-06-03 20:40:00+00:00,8.203545
SmartGuard-temp_6m,2019-06-03 20:50:00+00:00,8.179718
SmartGuard-temp_6m,2019-06-03 21:00:00+00:00,8.138855
SmartGuard-temp_6m,2019-06-03 21:10:00+00:00,8.154182
SmartGuard-temp_6m,2019-06-03 21:19:00+00:00,8.160995
SmartGuard-temp_6m,2019-06-03 21:30:00+00:00,8.160995
SmartGuard-temp_6m,2019-06-03 21:40:00+00:00,8.193336
SmartGuard-temp_6m,2019-06-03 21:50:00+00:00,8.179718
SmartGuard-temp_6m,2019-06-03 22:00:00+00:00,8.1661
SmartGuard-temp_6m,2019-06-03 22:10:00+00:00,8.212051
SmartGuard-temp_6m,2019-06-03 22:20:00+00:00,8.218857
SmartGuard-temp_6m,2019-06-03 22:30:00+00:00,8.176308
SmartGuard-temp_6m,2019-06-03 22:40:00+00:00,8.217155
SmartGuard-temp_6m,2019-06-03 22:49:00+00:00,8.205238
SmartGuard-temp_6m,2019-06-03 23:00:00+00:00,8.20015
SmartGuard-temp_6m,2019-06-03 23:10:00+00:00,8.229065
SmartGuard-temp_6m,2019-06-03 23:20:00+00:00,8.237579
SmartGuard-temp_6m,2019-06-03 23:30:00+00:00,8.229065
SmartGuard-temp_6m,2019-06-03 23:40:00+00:00,8.264793
SmartGuard-temp_6m,2019-06-03 23:50:00+00:00,8.257988
SmartGuard-temp_6m,2019-06-04 00:00:00+00:00,8.266487
SmartGuard-temp_6m,2019-06-04 00:10:00+00:00,8.271599
SmartGuard-temp_6m,2019-06-04 00:19:00+00:00,8.261398
SmartGuard-temp_6m,2019-06-04 00:30:00+00:00,8.268204
SmartGuard-temp_6m,2019-06-04 00:40:00+00:00,8.259682
SmartGuard-temp_6m,2019-06-04 00:50:00+00:00,8.264793
SmartGuard-temp_6m,2019-06-04 01:00:00+00:00,8.242683
SmartGuard-temp_6m,2019-06-04 01:10:00+00:00,8.25119
SmartGuard-temp_6m,2019-06-04 01:20:00+00:00,8.252876
SmartGuard-temp_6m,2019-06-04 01:30:00+00:00,8.244385
SmartGuard-temp_6m,2019-06-04 01:40:00+00:00,8.232468
SmartGuard-temp_6m,2019-06-04 01:49:00+00:00,8.242683
SmartGuard-temp_6m,2019-06-04 02:00:00+00:00,8.25119
SmartGuard-temp_6m,2019-06-04 02:10:00+00:00,8.261398
SmartGuard-temp_6m,2019-06-04 02:20:00+00:00,8.283501
SmartGuard-temp_6m,2019-06-04 02:30:00+00:00,8.286903
SmartGuard-temp_6m,2019-06-04 02:40:00+00:00,8.280098
SmartGuard-temp_6m,2019-06-04 02:50:00+00:00,8.263092
SmartGuard-temp_6m,2019-06-04 03:00:00+00:00,8.268204
SmartGuard-temp_6m,2019-06-04 03:10:00+00:00,8.264793
SmartGuard-temp_6m,2019-06-04 03:19:00+00:00,8.32431
SmartGuard-temp_6m,2019-06-04 03:30:00+00:00,8.302216
SmartGuard-temp_6m,2019-06-04 03:40:00+00:00,8.32431
SmartGuard-temp_6m,2019-06-04 03:50:00+00:00,8.315804
SmartGuard-temp_6m,2019-06-04 04:00:00+00:00,8.329407
SmartGuard-temp_6m,2019-06-04 04:10:00+00:00,8.286903
SmartGuard-temp_6m,2019-06-04 04:20:00+00:00,8.37529
SmartGuard-temp_6m,2019-06-04 04:30:00+00:00,8.567101
SmartGuard-temp_6m,2019-06-04 04:40:00+00:00,8.439827
SmartGuard-temp_6m,2019-06-04 04:49:00+00:00,8.339607
SmartGuard-temp_6m,2019-06-04 05:00:00+00:00,8.380386
SmartGuard-temp_6m,2019-06-04 05:10:00+00:00,8.461899
SmartGuard-temp_6m,2019-06-04 05:20:00+00:00,8.341301
SmartGuard-temp_6m,2019-06-04 05:30:00+00:00,8.343002
SmartGuard-temp_6m,2019-06-04 05:40:00+00:00,8.332802
SmartGuard-temp_6m,2019-06-04 05:50:00+00:00,8.310707
SmartGuard-temp_6m,2019-06-04 06:00:00+00:00,8.322609
SmartGuard-temp_6m,2019-06-04 06:10:00+00:00,8.319199
SmartGuard-temp_6m,2019-06-04 06:19:00+00:00,8.212267
SmartGuard-temp_6m,2019-06-04 06:30:00+00:00,8.295403
SmartGuard-temp_6m,2019-06-04 06:40:00+00:00,8.286903
SmartGuard-temp_6m,2019-06-04 06:50:00+00:00,8.297104
SmartGuard-temp_6m,2019-06-04 07:00:00+00:00,8.280098
SmartGuard-temp_6m,2019-06-04 07:10:00+00:00,8.275002
SmartGuard-temp_6m,2019-06-04 07:20:00+00:00,8.254593
SmartGuard-temp_6m,2019-06-04 07:30:00+00:00,8.275002
SmartGuard-temp_6m,2019-06-04 07:40:00+00:00,8.22671
SmartGuard-temp_6m,2019-06-04 07:49:00+00:00,8.256294
SmartGuard-temp_6m,2019-06-04 08:00:00+00:00,8.271599
SmartGuard-temp_6m,2019-06-04 08:10:00+00:00,8.280098
SmartGuard-temp_6m,2019-06-04 08:20:00+00:00,8.25119
SmartGuard-temp_6m,2019-06-04 08:30:00+00:00,8.252876
SmartGuard-temp_6m,2019-06-04 08:40:00+00:00,8.198433
SmartGuard-temp_6m,2019-06-04 08:50:00+00:00,8.181419
SmartGuard-temp_6m,2019-06-04 09:00:00+00:00,8.195038
SmartGuard-temp_6m,2019-06-04 09:10:00+00:00,8.217155
SmartGuard-temp_6m,2019-06-04 09:19:00+00:00,8.178009
SmartGuard-temp_6m,2019-06-04 09:30:00+00:00,8.191628
SmartGuard-temp_6m,2019-06-04 09:40:00+00:00,8.183121
SmartGuard-temp_6m,2019-06-04 09:50:00+00:00,8.196739
SmartGuard-temp_6m,2019-06-04 10:00:00+00:00,8.195038
SmartGuard-temp_6m,2019-06-04 10:10:00+00:00,8.184814
SmartGuard-temp_6m,2019-06-04 10:20:00+00:00,8.237579
SmartGuard-temp_6m,2019-06-04 10:30:00+00:00,8.195038
SmartGuard-temp_6m,2019-06-04 10:40:00+00:00,8.208656
SmartGuard-temp_6m,2019-06-04 10:49:00+00:00,8.215462
SmartGuard-temp_6m,2019-06-04 11:00:00+00:00,8.25119
SmartGuard-temp_6m,2019-06-04 11:10:00+00:00,8.240982
SmartGuard-temp_6m,2019-06-04 11:20:00+00:00,8.266487
SmartGuard-temp_6m,2019-06-04 11:30:00+00:00,8.205238
SmartGuard-temp_6m,2019-06-04 11:40:00+00:00,8.249489
SmartGuard-temp_6m,2019-06-04 11:50:00+00:00,8.246086
SmartGuard-temp_6m,2019-06-04 12:00:00+00:00,8.297104
SmartGuard-temp_6m,2019-06-04 12:10:00+00:00,8.237579
SmartGuard-temp_6m,2019-06-04 12:19:00+00:00,8.232468
SmartGuard-temp_6m,2019-06-04 12:30:00+00:00,8.259682
SmartGuard-temp_6m,2019-06-04 12:40:00+00:00,8.229065
SmartGuard-temp_6m,2019-06-04 12:50:00+00:00,8.229065
SmartGuard-temp_6m,2019-06-04 13:00:00+00:00,8.263092
SmartGuard-temp_6m,2019-06-04 13:10:00+00:00,8.254593
SmartGuard-temp_6m,2019-06-04 13:20:00+00:00,8.237579
SmartGuard-temp_6m,2019-06-04 13:30:00+00:00,8.237579
SmartGuard-temp_6m,2019-06-04 13:40:00+00:00,8.239281
SmartGuard-temp_6m,2019-06-04 13:49:00+00:00,8.266487
SmartGuard-temp_6m,2019-06-04 14:00:00+00:00,8.275002
SmartGuard-temp_6m,2019-06-04 14:10:00+00:00,8.280098
SmartGuard-temp_6m,2019-06-04 14:20:00+00:00,8.286903
SmartGuard-temp_6m,2019-06-04 14:30:00+00:00,8.286903
SmartGuard-temp_6m,2019-06-04 14:40:00+00:00,8.312401
SmartGuard-temp_6m,2019-06-04 14:50:00+00:00,8.276703
SmartGuard-temp_6m,2019-06-04 15:00:00+00:00,8.300499
SmartGuard-temp_6m,2019-06-04 15:10:00+00:00,8.48056
SmartGuard-temp_6m,2019-06-04 15:19:00+00:00,8.553528
SmartGuard-temp_6m,2019-06-04 15:30:00+00:00,8.645065
SmartGuard-temp_6m,2019-06-04 15:40:00+00:00,8.485664
SmartGuard-temp_6m,2019-06-04 15:50:00+00:00,8.497536
SmartGuard-temp_6m,2019-06-04 16:00:00+00:00,8.548439
SmartGuard-temp_6m,2019-06-04 16:10:00+00:00,8.55014
SmartGuard-temp_6m,2019-06-04 16:20:00+00:00,8.516197
SmartGuard-temp_6m,2019-06-04 16:30:00+00:00,8.478874
SmartGuard-temp_6m,2019-06-04 16:40:00+00:00,8.366791
SmartGuard-temp_6m,2019-06-04 16:49:00+00:00,8.283501
SmartGuard-temp_6m,2019-06-04 17:00:00+00:00,8.370193
SmartGuard-temp_6m,2019-06-04 17:10:00+00:00,8.312401
SmartGuard-temp_6m,2019-06-04 17:20:00+00:00,8.344704
SmartGuard-temp_6m,2019-06-04 17:30:00+00:00,8.451714
SmartGuard-temp_6m,2019-06-04 17:40:00+00:00,8.314102
SmartGuard-temp_6m,2019-06-04 17:50:00+00:00,8.326004
SmartGuard-temp_6m,2019-06-04 18:00:00+00:00,8.456802
SmartGuard-temp_6m,2019-06-04 18:10:00+00:00,8.433044
SmartGuard-temp_6m,2019-06-04 18:19:00+00:00,8.402466
SmartGuard-temp_6m,2019-06-04 18:30:00+00:00,8.298798
SmartGuard-temp_6m,2019-06-04 18:40:00+00:00,8.371887
SmartGuard-temp_6m,2019-06-04 18:50:00+00:00,8.227364
SmartGuard-temp_6m,2019-06-04 19:00:00+00:00,8.378693
SmartGuard-temp_6m,2019-06-04 19:10:00+00:00,8.169502
SmartGuard-temp_6m,2019-06-04 19:20:00+00:00,8.332802
SmartGuard-temp_6m,2019-06-04 19:30:00+00:00,8.217155
SmartGuard-temp_6m,2019-06-04 19:40:00+00:00,8.249489
SmartGuard-temp_6m,2019-06-04 19:49:00+00:00,8.257988
SmartGuard-temp_6m,2019-06-04 20:00:00+00:00,8.184814
SmartGuard-temp_6m,2019-06-04 20:10:00+00:00,8.189926
SmartGuard-temp_6m,2019-06-04 20:20:00+00:00,8.218857
SmartGuard-temp_6m,2019-06-04 20:30:00+00:00,8.234177
SmartGuard-temp_6m,2019-06-04 20:40:00+00:00,8.239281
SmartGuard-temp_6m,2019-06-04 20:50:00+00:00,8.186531
SmartGuard-temp_6m,2019-06-04 21:00:00+00:00,8.206947
SmartGuard-temp_6m,2019-06-04 21:10:00+00:00,8.181419
SmartGuard-temp_6m,2019-06-04 21:19:00+00:00,8.206947
SmartGuard-temp_6m,2019-06-04 21:30:00+00:00,8.179718
SmartGuard-temp_6m,2019-06-04 21:40:00+00:00,8.249489
SmartGuard-temp_6m,2019-06-04 21:50:00+00:00,8.348091
SmartGuard-temp_6m,2019-06-04 22:00:00+00:00,8.239281
SmartGuard-temp_6m,2019-06-04 22:10:00+00:00,8.256294
SmartGuard-temp_6m,2019-06-04 22:20:00+00:00,8.203545
SmartGuard-temp_6m,2019-06-04 22:30:00+00:00,8.305595
SmartGuard-temp_6m,2019-06-04 22:40:00+00:00,8.237579
SmartGuard-temp_6m,2019-06-04 22:49:00+00:00,8.259682
SmartGuard-temp_6m,2019-06-04 23:00:00+00:00,8.237579
SmartGuard-temp_6m,2019-06-04 23:10:00+00:00,8.285202
SmartGuard-temp_6m,2019-06-04 23:20:00+00:00,8.210358
SmartGuard-temp_6m,2019-06-04 23:30:00+00:00,8.261398
SmartGuard-temp_6m,2019-06-04 23:40:00+00:00,8.218857
SmartGuard-temp_6m,2019-06-04 23:50:00+00:00,8.227364
SmartGuard-temp_6m,2019-06-05 00:00:00+00:00,8.218857
SmartGuard-temp_6m,2019-06-05 00:10:00+00:00,8.256294
SmartGuard-temp_6m,2019-06-05 00:19:00+00:00,8.179718
SmartGuard-temp_6m,2019-06-05 00:30:00+00:00,8.195038
SmartGuard-temp_6m,2019-06-05 00:40:00+00:00,8.196739
SmartGuard-temp_6m,2019-06-05 00:50:00+00:00,8.174622
SmartGuard-temp_6m,2019-06-05 01:00:00+00:00,8.184814
SmartGuard-temp_6m,2019-06-05 01:10:00+00:00,8.172913
SmartGuard-temp_6m,2019-06-05 01:20:00+00:00,8.186531
SmartGuard-temp_6m,2019-06-05 01:30:00+00:00,8.149071
SmartGuard-temp_6m,2019-06-05 01:40:00+00:00,8.120125
SmartGuard-temp_6m,2019-06-05 01:49:00+00:00,8.162697
SmartGuard-temp_6m,2019-06-05 02:00:00+00:00,8.257988
SmartGuard-temp_6m,2019-06-05 02:10:00+00:00,8.246086
SmartGuard-temp_6m,2019-06-05 02:20:00+00:00,8.223961
SmartGuard-temp_6m,2019-06-05 02:30:00+00:00,8.285202
SmartGuard-temp_6m,2019-06-05 02:40:00+00:00,8.183121
SmartGuard-temp_6m,2019-06-05 02:50:00+00:00,8.217155
SmartGuard-temp_6m,2019-06-05 03:00:00+00:00,8.152481
SmartGuard-temp_6m,2019-06-05 03:10:00+00:00,8.150772
SmartGuard-temp_6m,2019-06-05 03:19:00+00:00,8.154182
SmartGuard-temp_6m,2019-06-05 03:30:00+00:00,8.130333
SmartGuard-temp_6m,2019-06-05 03:40:00+00:00,8.12352
SmartGuard-temp_6m,2019-06-05 03:50:00+00:00,8.358292
SmartGuard-temp_6m,2019-06-05 04:00:00+00:00,8.257988
SmartGuard-temp_6m,2019-06-05 04:10:00+00:00,8.215462
SmartGuard-temp_6m,2019-06-05 04:20:00+00:00,8.281799
SmartGuard-temp_6m,2019-06-05 04:30:00+00:00,8.354897
SmartGuard-temp_6m,2019-06-05 04:40:00+00:00,8.334496
SmartGuard-temp_6m,2019-06-05 04:49:00+00:00,8.249489
SmartGuard-temp_6m,2019-06-05 05:00:00+00:00,8.37529
SmartGuard-temp_6m,2019-06-05 05:10:00+00:00,8.169502
SmartGuard-temp_6m,2019-06-05 05:20:00+00:00,8.1661
SmartGuard-temp_6m,2019-06-05 05:30:00+00:00,8.063904
SmartGuard-temp_6m,2019-06-05 05:40:00+00:00,8.249489
SmartGuard-temp_6m,2019-06-05 05:50:00+00:00,8.043449
SmartGuard-temp_6m,2019-06-05 06:00:00+00:00,8.404167
SmartGuard-temp_6m,2019-06-05 06:10:00+00:00,8.195038
SmartGuard-temp_6m,2019-06-05 06:19:00+00:00,8.220573
SmartGuard-temp_6m,2019-06-05 06:30:00+00:00,8.271599
SmartGuard-temp_6m,2019-06-05 06:40:00+00:00,8.349808
SmartGuard-temp_6m,2019-06-05 06:50:00+00:00,8.264793
SmartGuard-temp_6m,2019-06-05 07:00:00+00:00,8.361694
SmartGuard-temp_6m,2019-06-05 07:10:00+00:00,8.339607
SmartGuard-temp_6m,2019-06-05 07:20:00+00:00,8.363396
SmartGuard-temp_6m,2019-06-05 07:30:00+00:00,8.387177
SmartGuard-temp_6m,2019-06-05 07:40:00+00:00,8.439827
SmartGuard-temp_6m,2019-06-05 07:49:00+00:00,8.434731
SmartGuard-temp_6m,2019-06-05 08:00:00+00:00,8.354897
SmartGuard-temp_6m,2019-06-05 08:10:00+00:00,8.329407
SmartGuard-temp_6m,2019-06-05 08:20:00+00:00,8.314102
SmartGuard-temp_6m,2019-06-05 08:30:00+00:00,8.290306
SmartGuard-temp_6m,2019-06-05 08:40:00+00:00,8.227364
SmartGuard-temp_6m,2019-06-05 08:50:00+00:00,8.339607
SmartGuard-temp_6m,2019-06-05 09:00:00+00:00,8.37529
SmartGuard-temp_6m,2019-06-05 09:10:00+00:00,8.20015
SmartGuard-temp_6m,2019-06-05 09:19:00+00:00,8.264
SmartGuard-temp_6m,2019-06-05 09:30:00+00:00,8.257988
SmartGuard-temp_6m,2019-06-05 09:40:00+00:00,8.257988
SmartGuard-temp_6m,2019-06-05 09:50:00+00:00,8.336212
SmartGuard-temp_6m,2019-06-05 10:00:00+00:00,8.444923
SmartGuard-temp_6m,2019-06-05 10:10:00+00:00,8.41436
SmartGuard-temp_6m,2019-06-05 10:20:00+00:00,8.361694
SmartGuard-temp_6m,2019-06-05 10:30:00+00:00,8.37529
SmartGuard-temp_6m,2019-06-05 10:40:00+00:00,8.410957
SmartGuard-temp_6m,2019-06-05 10:49:00+00:00,8.365089
SmartGuard-temp_6m,2019-06-05 11:00:00+00:00,8.436424
SmartGuard-temp_6m,2019-06-05 11:10:00+00:00,8.407555
SmartGuard-temp_6m,2019-06-05 11:20:00+00:00,8.390579
SmartGuard-temp_6m,2019-06-05 11:30:00+00:00,8.366791
SmartGuard-temp_6m,2019-06-05 11:40:00+00:00,8.397377
SmartGuard-temp_6m,2019-06-05 11:50:00+00:00,8.37529
SmartGuard-temp_6m,2019-06-05 12:00:00+00:00,8.366791
SmartGuard-temp_6m,2019-06-05 12:10:00+00:00,8.359985
SmartGuard-temp_6m,2019-06-05 12:19:00+00:00,8.331108
SmartGuard-temp_6m,2019-06-05 12:30:00+00:00,8.348091
SmartGuard-temp_6m,2019-06-05 12:40:00+00:00,8.370193
SmartGuard-temp_6m,2019-06-05 12:50:00+00:00,8.35659
SmartGuard-temp_6m,2019-06-05 13:00:00+00:00,8.380386
SmartGuard-temp_6m,2019-06-05 13:10:00+00:00,8.412659
SmartGuard-temp_6m,2019-06-05 13:20:00+00:00,8.448318
SmartGuard-temp_6m,2019-06-05 13:30:00+00:00,8.434731
SmartGuard-temp_6m,2019-06-05 13:40:00+00:00,8.433044
SmartGuard-temp_6m,2019-06-05 13:49:00+00:00,8.42794
SmartGuard-temp_6m,2019-06-05 14:00:00+00:00,8.388878
SmartGuard-temp_6m,2019-06-05 14:10:00+00:00,8.368484
SmartGuard-temp_6m,2019-06-05 14:20:00+00:00,8.317505
SmartGuard-temp_6m,2019-06-05 14:30:00+00:00,8.234177
SmartGuard-temp_6m,2019-06-05 14:40:00+00:00,8.210358
SmartGuard-temp_6m,2019-06-05 14:50:00+00:00,8.203545
