label,observed_timestamp,value
SmartGuard-temp_12m,2019-06-23 23:10:00+00:00,10.81529
SmartGuard-temp_12m,2019-06-23 23:20:00+00:00,10.82915
SmartGuard-temp_12m,2019-06-23 23:30:00+00:00,10.82001
SmartGuard-temp_12m,2019-06-23 23:40:00+00:00,10.84498
SmartGuard-temp_12m,2019-06-23 23:50:00+00:00,10.79773
SmartGuard-temp_12m,2019-06-24 00:00:00+00:00,10.84443
SmartGuard-temp_12m,2019-06-24 00:10:00+00:00,10.80368
SmartGuard-temp_12m,2019-06-24 00:19:59+00:00,10.8388
SmartGuard-temp_12m,2019-06-24 00:30:00+00:00,10.84207
SmartGuard-temp_12m,2019-06-24 00:40:00+00:00,10.78345
SmartGuard-temp_12m,2019-06-24 00:50:00+00:00,10.79953
SmartGuard-temp_12m,2019-06-24 01:00:00+00:00,10.84859
SmartGuard-temp_12m,2019-06-24 01:10:00+00:00,10.83552
SmartGuard-temp_12m,2019-06-24 01:20:00+00:00,10.81225
SmartGuard-temp_12m,2019-06-24 01:30:00+00:00,10.80668
SmartGuard-temp_12m,2019-06-24 01:40:00+00:00,10.86178
SmartGuard-temp_12m,2019-06-24 01:49:59+00:00,10.88132
SmartGuard-temp_12m,2019-06-24 02:00:00+00:00,10.85676
SmartGuard-temp_12m,2019-06-24 02:10:00+00:00,10.87308
SmartGuard-temp_12m,2019-06-24 02:20:00+00:00,10.84077
SmartGuard-temp_12m,2019-06-24 02:30:00+00:00,10.85996
SmartGuard-temp_12m,2019-06-24 02:40:00+00:00,10.85009
SmartGuard-temp_12m,2019-06-24 02:50:00+00:00,10.86072
SmartGuard-temp_12m,2019-06-24 03:00:00+00:00,10.86283
SmartGuard-temp_12m,2019-06-24 03:10:00+00:00,10.88668
SmartGuard-temp_12m,2019-06-24 03:19:59+00:00,10.88222
SmartGuard-temp_12m,2019-06-24 03:30:00+00:00,10.87512
SmartGuard-temp_12m,2019-06-24 03:40:00+00:00,10.88988
SmartGuard-temp_12m,2019-06-24 03:50:00+00:00,10.89066
SmartGuard-temp_12m,2019-06-24 04:00:00+00:00,10.90224
SmartGuard-temp_12m,2019-06-24 04:10:00+00:00,10.90744
SmartGuard-temp_12m,2019-06-24 04:20:00+00:00,10.91063
SmartGuard-temp_12m,2019-06-24 04:30:00+00:00,10.91491
SmartGuard-temp_12m,2019-06-24 04:40:00+00:00,10.90894
SmartGuard-temp_12m,2019-06-24 04:49:59+00:00,10.91517
SmartGuard-temp_12m,2019-06-24 05:00:00+00:00,10.91403
SmartGuard-temp_12m,2019-06-24 05:10:00+00:00,10.9114
SmartGuard-temp_12m,2019-06-24 05:20:00+00:00,10.91442
SmartGuard-temp_12m,2019-06-24 05:30:00+00:00,10.90811
SmartGuard-temp_12m,2019-06-24 05:40:00+00:00,10.90604
SmartGuard-temp_12m,2019-06-24 05:50:00+00:00,10.89008
SmartGuard-temp_12m,2019-06-24 06:00:00+00:00,10.9003
SmartGuard-temp_12m,2019-06-24 06:10:00+00:00,10.85979
SmartGuard-temp_12m,2019-06-24 06:19:59+00:00,10.82435
SmartGuard-temp_12m,2019-06-24 06:30:00+00:00,10.87428
SmartGuard-temp_12m,2019-06-24 06:40:00+00:00,10.84831
SmartGuard-temp_12m,2019-06-24 06:50:00+00:00,10.85255
SmartGuard-temp_12m,2019-06-24 07:00:00+00:00,10.88982
SmartGuard-temp_12m,2019-06-24 07:10:00+00:00,10.86811
SmartGuard-temp_12m,2019-06-24 07:20:00+00:00,10.8847
SmartGuard-temp_12m,2019-06-24 07:30:00+00:00,10.8522
SmartGuard-temp_12m,2019-06-24 07:40:00+00:00,10.85006
SmartGuard-temp_12m,2019-06-24 07:49:59+00:00,10.83108
SmartGuard-temp_12m,2019-06-24 08:00:00+00:00,10.8569
SmartGuard-temp_12m,2019-06-24 08:10:00+00:00,10.85687
SmartGuard-temp_12m,2019-06-24 08:20:00+00:00,10.86676
SmartGuard-temp_12m,2019-06-24 08:30:00+00:00,10.81732
SmartGuard-temp_12m,2019-06-24 08:40:00+00:00,10.81027
SmartGuard-temp_12m,2019-06-24 08:50:00+00:00,10.79725
SmartGuard-temp_12m,2019-06-24 09:00:00+00:00,10.77853
SmartGuard-temp_12m,2019-06-24 09:10:00+00:00,10.79037
SmartGuard-temp_12m,2019-06-24 09:19:59+00:00,10.7808
SmartGuard-temp_12m,2019-06-24 09:30:00+00:00,10.78817
SmartGuard-temp_12m,2019-06-24 09:40:00+00:00,10.80256
SmartGuard-temp_12m,2019-06-24 09:50:00+00:00,10.78707
SmartGuard-temp_12m,2019-06-24 10:00:00+00:00,10.79104
SmartGuard-temp_12m,2019-06-24 10:10:00+00:00,10.81101
SmartGuard-temp_12m,2019-06-24 10:20:00+00:00,10.80002
SmartGuard-temp_12m,2019-06-24 10:30:00+00:00,10.83361
SmartGuard-temp_12m,2019-06-24 10:40:00+00:00,10.82808
SmartGuard-temp_12m,2019-06-24 10:49:59+00:00,10.80706
SmartGuard-temp_12m,2019-06-24 11:00:00+00:00,10.80314
SmartGuard-temp_12m,2019-06-24 11:10:00+00:00,10.79896
SmartGuard-temp_12m,2019-06-24 11:20:00+00:00,10.77494
SmartGuard-temp_12m,2019-06-24 11:30:00+00:00,10.7909
SmartGuard-temp_12m,2019-06-24 11:40:00+00:00,10.78504
SmartGuard-temp_12m,2019-06-24 11:50:00+00:00,10.77356
SmartGuard-temp_12m,2019-06-24 12:00:00+00:00,10.75775
SmartGuard-temp_12m,2019-06-24 12:10:00+00:00,10.76608
SmartGuard-temp_12m,2019-06-24 12:19:59+00:00,10.75024
SmartGuard-temp_12m,2019-06-24 12:30:00+00:00,10.75345
SmartGuard-temp_12m,2019-06-24 12:40:00+00:00,10.73589
SmartGuard-temp_12m,2019-06-24 12:50:00+00:00,10.71484
SmartGuard-temp_12m,2019-06-24 13:00:00+00:00,10.75696
SmartGuard-temp_12m,2019-06-24 13:10:00+00:00,10.69904
SmartGuard-temp_12m,2019-06-24 13:20:00+00:00,10.68342
SmartGuard-temp_12m,2019-06-24 13:30:00+00:00,10.67273
SmartGuard-temp_12m,2019-06-24 13:40:00+00:00,10.65183
SmartGuard-temp_12m,2019-06-24 13:49:59+00:00,10.60608
SmartGuard-temp_12m,2019-06-24 14:00:00+00:00,10.61048
SmartGuard-temp_12m,2019-06-24 14:10:00+00:00,10.61483
SmartGuard-temp_12m,2019-06-24 14:20:00+00:00,10.62836
SmartGuard-temp_12m,2019-06-24 14:30:00+00:00,10.61349
SmartGuard-temp_12m,2019-06-24 14:40:00+00:00,10.62872
SmartGuard-temp_12m,2019-06-24 14:50:00+00:00,10.6306
SmartGuard-temp_12m,2019-06-24 15:00:00+00:00,10.65521
SmartGuard-temp_12m,2019-06-24 15:10:00+00:00,10.66049
SmartGuard-temp_12m,2019-06-24 15:19:59+00:00,10.63196
SmartGuard-temp_12m,2019-06-24 15:30:00+00:00,10.62504
SmartGuard-temp_12m,2019-06-24 15:40:00+00:00,10.64891
SmartGuard-temp_12m,2019-06-24 15:50:00+00:00,10.685
SmartGuard-temp_12m,2019-06-24 16:00:00+00:00,10.67349
SmartGuard-temp_12m,2019-06-24 16:10:00+00:00,10.67753
SmartGuard-temp_12m,2019-06-24 16:20:00+00:00,10.66314
SmartGuard-temp_12m,2019-06-24 16:30:00+00:00,10.66209
SmartGuard-temp_12m,2019-06-24 16:40:00+00:00,10.65353
SmartGuard-temp_12m,2019-06-24 16:49:59+00:00,10.66941
SmartGuard-temp_12m,2019-06-24 17:00:00+00:00,10.71613
SmartGuard-temp_12m,2019-06-24 17:10:00+00:00,10.66606
SmartGuard-temp_12m,2019-06-24 17:20:00+00:00,10.71123
SmartGuard-temp_12m,2019-06-24 17:30:00+00:00,10.71235
SmartGuard-temp_12m,2019-06-24 17:40:00+00:00,10.71434
SmartGuard-temp_12m,2019-06-24 17:50:00+00:00,10.74754
SmartGuard-temp_12m,2019-06-24 18:00:00+00:00,10.72324
SmartGuard-temp_12m,2019-06-24 18:10:00+00:00,10.73929
SmartGuard-temp_12m,2019-06-24 18:19:59+00:00,10.75516
SmartGuard-temp_12m,2019-06-24 18:30:00+00:00,10.71529
SmartGuard-temp_12m,2019-06-24 18:40:00+00:00,10.70423
SmartGuard-temp_12m,2019-06-24 18:50:00+00:00,10.71624
SmartGuard-temp_12m,2019-06-24 19:00:00+00:00,10.68964
SmartGuard-temp_12m,2019-06-24 19:10:00+00:00,10.70012
SmartGuard-temp_12m,2019-06-24 19:20:00+00:00,10.68542
SmartGuard-temp_12m,2019-06-24 19:30:00+00:00,10.61963
SmartGuard-temp_12m,2019-06-24 19:40:00+00:00,10.69392
SmartGuard-temp_12m,2019-06-24 19:49:59+00:00,10.6697
SmartGuard-temp_12m,2019-06-24 20:00:00+00:00,10.61574
SmartGuard-temp_12m,2019-06-24 20:10:00+00:00,10.62736
SmartGuard-temp_12m,2019-06-24 20:20:00+00:00,10.63233
SmartGuard-temp_12m,2019-06-24 20:30:00+00:00,10.64849
SmartGuard-temp_12m,2019-06-24 20:40:00+00:00,10.65317
SmartGuard-temp_12m,2019-06-24 20:50:00+00:00,10.64919
SmartGuard-temp_12m,2019-06-24 21:00:00+00:00,10.6711
SmartGuard-temp_12m,2019-06-24 21:10:00+00:00,10.72193
SmartGuard-temp_12m,2019-06-24 21:19:59+00:00,10.7083
SmartGuard-temp_12m,2019-06-24 21:30:00+00:00,10.73818
SmartGuard-temp_12m,2019-06-24 21:40:00+00:00,10.77847
SmartGuard-temp_12m,2019-06-24 21:50:00+00:00,10.80095
SmartGuard-temp_12m,2019-06-24 22:00:00+00:00,10.77582
SmartGuard-temp_12m,2019-06-24 22:10:00+00:00,10.73014
SmartGuard-temp_12m,2019-06-24 22:20:00+00:00,10.73322
SmartGuard-temp_12m,2019-06-24 22:30:00+00:00,10.74787
SmartGuard-temp_12m,2019-06-24 22:40:00+00:00,10.74789
SmartGuard-temp_12m,2019-06-24 22:49:59+00:00,10.7389
SmartGuard-temp_12m,2019-06-24 23:00:00+00:00,10.71284
SmartGuard-temp_12m,2019-06-24 23:10:00+00:00,10.72522
SmartGuard-temp_12m,2019-06-24 23:20:00+00:00,10.78028
SmartGuard-temp_12m,2019-06-24 23:30:00+00:00,10.73447
SmartGuard-temp_12m,2019-06-24 23:40:00+00:00,10.72825
SmartGuard-temp_12m,2019-06-24 23:50:00+00:00,10.73858
SmartGuard-temp_12m,2019-06-25 00:00:00+00:00,10.75655
SmartGuard-temp_12m,2019-06-25 00:10:00+00:00,10.75797
SmartGuard-temp_12m,2019-06-25 00:19:59+00:00,10.74514
SmartGuard-temp_12m,2019-06-25 00:30:00+00:00,10.76457
SmartGuard-temp_12m,2019-06-25 00:40:00+00:00,10.77777
SmartGuard-temp_12m,2019-06-25 00:50:00+00:00,10.73617
SmartGuard-temp_12m,2019-06-25 01:00:00+00:00,10.73128
SmartGuard-temp_12m,2019-06-25 01:10:00+00:00,10.72168
SmartGuard-temp_12m,2019-06-25 01:20:00+00:00,10.72022
SmartGuard-temp_12m,2019-06-25 01:30:00+00:00,10.70314
SmartGuard-temp_12m,2019-06-25 01:40:00+00:00,10.76131
SmartGuard-temp_12m,2019-06-25 01:49:59+00:00,10.72257
SmartGuard-temp_12m,2019-06-25 02:00:00+00:00,10.71566
SmartGuard-temp_12m,2019-06-25 02:10:00+00:00,10.69758
SmartGuard-temp_12m,2019-06-25 02:20:00+00:00,10.73557
SmartGuard-temp_12m,2019-06-25 02:30:00+00:00,10.72332
SmartGuard-temp_12m,2019-06-25 02:40:00+00:00,10.7396
SmartGuard-temp_12m,2019-06-25 02:50:00+00:00,10.73507
SmartGuard-temp_12m,2019-06-25 03:00:00+00:00,10.7438
SmartGuard-temp_12m,2019-06-25 03:10:00+00:00,10.71202
SmartGuard-temp_12m,2019-06-25 03:19:59+00:00,10.72119
SmartGuard-temp_12m,2019-06-25 03:30:00+00:00,10.72785
SmartGuard-temp_12m,2019-06-25 03:40:00+00:00,10.70567
SmartGuard-temp_12m,2019-06-25 03:50:00+00:00,10.7408
SmartGuard-temp_12m,2019-06-25 04:00:00+00:00,10.73513
SmartGuard-temp_12m,2019-06-25 04:10:00+00:00,10.73726
SmartGuard-temp_12m,2019-06-25 04:20:00+00:00,10.72904
SmartGuard-temp_12m,2019-06-25 04:30:00+00:00,10.73135
SmartGuard-temp_12m,2019-06-25 04:40:00+00:00,10.74854
SmartGuard-temp_12m,2019-06-25 04:49:59+00:00,10.77012
SmartGuard-temp_12m,2019-06-25 05:00:00+00:00,10.77042
SmartGuard-temp_12m,2019-06-25 05:10:00+00:00,10.75693
SmartGuard-temp_12m,2019-06-25 05:20:00+00:00,10.76244
SmartGuard-temp_12m,2019-06-25 05:30:00+00:00,10.75982
SmartGuard-temp_12m,2019-06-25 05:40:00+00:00,10.72536
SmartGuard-temp_12m,2019-06-25 05:50:00+00:00,10.73783
SmartGuard-temp_12m,2019-06-25 06:00:00+00:00,10.72523
SmartGuard-temp_12m,2019-06-25 06:10:00+00:00,10.73772
SmartGuard-temp_12m,2019-06-25 06:19:59+00:00,10.7366
SmartGuard-temp_12m,2019-06-25 06:30:00+00:00,10.73676
SmartGuard-temp_12m,2019-06-25 06:40:00+00:00,10.74354
SmartGuard-temp_12m,2019-06-25 06:50:00+00:00,10.75137
SmartGuard-temp_12m,2019-06-25 07:00:00+00:00,10.7759
SmartGuard-temp_12m,2019-06-25 07:10:00+00:00,10.76914
SmartGuard-temp_12m,2019-06-25 07:20:00+00:00,10.76039
SmartGuard-temp_12m,2019-06-25 07:30:00+00:00,10.78093
SmartGuard-temp_12m,2019-06-25 07:40:00+00:00,10.77824
SmartGuard-temp_12m,2019-06-25 07:49:59+00:00,10.78063
SmartGuard-temp_12m,2019-06-25 08:00:00+00:00,10.79763
SmartGuard-temp_12m,2019-06-25 08:10:00+00:00,10.73754
SmartGuard-temp_12m,2019-06-25 08:20:00+00:00,10.77115
SmartGuard-temp_12m,2019-06-25 08:30:00+00:00,10.70058
SmartGuard-temp_12m,2019-06-25 08:40:00+00:00,10.69619
SmartGuard-temp_12m,2019-06-25 08:50:00+00:00,10.69429
SmartGuard-temp_12m,2019-06-25 09:00:00+00:00,10.70379
SmartGuard-temp_12m,2019-06-25 09:10:00+00:00,10.6997
SmartGuard-temp_12m,2019-06-25 09:19:59+00:00,10.68628
SmartGuard-temp_12m,2019-06-25 09:30:00+00:00,10.66707
SmartGuard-temp_12m,2019-06-25 09:40:00+00:00,10.73613
SmartGuard-temp_12m,2019-06-25 09:50:00+00:00,10.75342
SmartGuard-temp_12m,2019-06-25 10:00:00+00:00,10.73147
SmartGuard-temp_12m,2019-06-25 10:10:00+00:00,10.84671
SmartGuard-temp_12m,2019-06-25 10:20:00+00:00,10.79712
SmartGuard-temp_12m,2019-06-25 10:30:00+00:00,10.84103
SmartGuard-temp_12m,2019-06-25 10:40:00+00:00,10.86474
SmartGuard-temp_12m,2019-06-25 10:49:59+00:00,10.82403
SmartGuard-temp_12m,2019-06-25 11:00:00+00:00,10.82409
SmartGuard-temp_12m,2019-06-25 11:10:00+00:00,10.84394
SmartGuard-temp_12m,2019-06-25 11:20:00+00:00,10.84497
SmartGuard-temp_12m,2019-06-25 11:30:00+00:00,10.83063
SmartGuard-temp_12m,2019-06-25 11:40:00+00:00,10.90152
SmartGuard-temp_12m,2019-06-25 11:50:00+00:00,10.84028
SmartGuard-temp_12m,2019-06-25 12:00:00+00:00,10.7873
SmartGuard-temp_12m,2019-06-25 12:10:00+00:00,10.78869
SmartGuard-temp_12m,2019-06-25 12:19:59+00:00,10.84916
SmartGuard-temp_12m,2019-06-25 12:30:00+00:00,10.81666
SmartGuard-temp_12m,2019-06-25 12:40:00+00:00,10.80407
SmartGuard-temp_12m,2019-06-25 12:50:00+00:00,10.80597
SmartGuard-temp_12m,2019-06-25 13:00:00+00:00,10.7866
SmartGuard-temp_12m,2019-06-25 13:10:00+00:00,10.78769
SmartGuard-temp_12m,2019-06-25 13:20:00+00:00,10.765
SmartGuard-temp_12m,2019-06-25 13:30:00+00:00,10.76918
SmartGuard-temp_12m,2019-06-25 13:40:00+00:00,10.77646
SmartGuard-temp_12m,2019-06-25 13:49:59+00:00,10.76286
SmartGuard-temp_12m,2019-06-25 14:00:00+00:00,10.80057
SmartGuard-temp_12m,2019-06-25 14:10:00+00:00,10.79963
SmartGuard-temp_12m,2019-06-25 14:20:00+00:00,10.86583
SmartGuard-temp_12m,2019-06-25 14:30:00+00:00,10.77888
SmartGuard-temp_12m,2019-06-25 14:40:00+00:00,10.78665
SmartGuard-temp_12m,2019-06-25 14:50:00+00:00,10.72626
SmartGuard-temp_12m,2019-06-25 15:00:00+00:00,10.74378
SmartGuard-temp_12m,2019-06-25 15:10:00+00:00,10.77216
SmartGuard-temp_12m,2019-06-25 15:19:59+00:00,10.69787
SmartGuard-temp_12m,2019-06-25 15:30:00+00:00,10.68982
SmartGuard-temp_12m,2019-06-25 15:40:00+00:00,10.72977
SmartGuard-temp_12m,2019-06-25 15:50:00+00:00,10.69871
SmartGuard-temp_12m,2019-06-25 16:00:00+00:00,10.70537
SmartGuard-temp_12m,2019-06-25 16:10:00+00:00,10.70534
SmartGuard-temp_12m,2019-06-25 16:20:00+00:00,10.71881
SmartGuard-temp_12m,2019-06-25 16:30:00+00:00,10.72816
SmartGuard-temp_12m,2019-06-25 16:40:00+00:00,10.72263
SmartGuard-temp_12m,2019-06-25 16:49:59+00:00,10.68165
SmartGuard-temp_12m,2019-06-25 17:00:00+00:00,10.73565
SmartGuard-temp_12m,2019-06-25 17:10:00+00:00,10.72392
SmartGuard-temp_12m,2019-06-25 17:20:00+00:00,10.72447
SmartGuard-temp_12m,2019-06-25 17:30:00+00:00,10.75718
SmartGuard-temp_12m,2019-06-25 17:40:00+00:00,10.67821
SmartGuard-temp_12m,2019-06-25 17:50:00+00:00,10.74468
SmartGuard-temp_12m,2019-06-25 18:00:00+00:00,10.77245
SmartGuard-temp_12m,2019-06-25 18:10:00+00:00,10.74427
SmartGuard-temp_12m,2019-06-25 18:19:59+00:00,10.7606
SmartGuard-temp_12m,2019-06-25 18:30:00+00:00,10.81284
SmartGuard-temp_12m,2019-06-25 18:40:00+00:00,10.81816
SmartGuard-temp_12m,2019-06-25 18:50:00+00:00,10.78926
SmartGuard-temp_12m,2019-06-25 19:00:00+00:00,10.7058
SmartGuard-temp_12m,2019-06-25 19:10:00+00:00,10.63516
SmartGuard-temp_12m,2019-06-25 19:20:00+00:00,10.61954
SmartGuard-temp_12m,2019-06-25 19:30:00+00:00,10.59502
SmartGuard-temp_12m,2019-06-25 19:40:00+00:00,10.6425
SmartGuard-temp_12m,2019-06-25 19:49:59+00:00,10.62937
SmartGuard-temp_12m,2019-06-25 20:00:00+00:00,10.5444
SmartGuard-temp_12m,2019-06-25 20:10:00+00:00,10.54262
SmartGuard-temp_12m,2019-06-25 20:20:00+00:00,10.5821
SmartGuard-temp_12m,2019-06-25 20:30:00+00:00,10.69617
SmartGuard-temp_12m,2019-06-25 20:40:00+00:00,10.64639
SmartGuard-temp_12m,2019-06-25 20:50:00+00:00,10.6241
SmartGuard-temp_12m,2019-06-25 21:00:00+00:00,10.5312
SmartGuard-temp_12m,2019-06-25 21:10:00+00:00,10.551
SmartGuard-temp_12m,2019-06-25 21:19:59+00:00,10.64082
SmartGuard-temp_12m,2019-06-25 21:30:00+00:00,10.6131
SmartGuard-temp_12m,2019-06-25 21:40:00+00:00,10.56861
SmartGuard-temp_12m,2019-06-25 21:50:00+00:00,10.55246
SmartGuard-temp_12m,2019-06-25 22:00:00+00:00,10.53644
SmartGuard-temp_12m,2019-06-25 22:10:00+00:00,10.59162
SmartGuard-temp_12m,2019-06-25 22:20:00+00:00,10.60905
SmartGuard-temp_12m,2019-06-25 22:30:00+00:00,10.61989
SmartGuard-temp_12m,2019-06-25 22:40:00+00:00,10.61926
SmartGuard-temp_12m,2019-06-25 22:49:59+00:00,10.60132
SmartGuard-temp_12m,2019-06-25 23:00:00+00:00,10.60817
SmartGuard-temp_12m,2019-06-25 23:10:00+00:00,10.66544
SmartGuard-temp_12m,2019-06-25 23:20:00+00:00,10.70151
SmartGuard-temp_12m,2019-06-25 23:30:00+00:00,10.67278
SmartGuard-temp_12m,2019-06-25 23:40:00+00:00,10.69671
SmartGuard-temp_12m,2019-06-25 23:50:00+00:00,10.93484
SmartGuard-temp_12m,2019-06-26 00:00:00+00:00,10.90898
SmartGuard-temp_12m,2019-06-26 00:10:00+00:00,10.94049
SmartGuard-temp_12m,2019-06-26 00:19:59+00:00,10.9457
SmartGuard-temp_12m,2019-06-26 00:30:00+00:00,10.93907
SmartGuard-temp_12m,2019-06-26 00:40:00+00:00,10.94244
SmartGuard-temp_12m,2019-06-26 00:50:00+00:00,10.92918
SmartGuard-temp_12m,2019-06-26 01:00:00+00:00,10.92832
SmartGuard-temp_12m,2019-06-26 01:10:00+00:00,10.89459
SmartGuard-temp_12m,2019-06-26 01:20:00+00:00,10.90582
SmartGuard-temp_12m,2019-06-26 01:30:00+00:00,10.90698
SmartGuard-temp_12m,2019-06-26 01:40:00+00:00,10.9063
SmartGuard-temp_12m,2019-06-26 01:49:59+00:00,10.91238
SmartGuard-temp_12m,2019-06-26 02:00:00+00:00,10.91413
SmartGuard-temp_12m,2019-06-26 02:10:00+00:00,10.86772
SmartGuard-temp_12m,2019-06-26 02:20:00+00:00,10.80529
SmartGuard-temp_12m,2019-06-26 02:30:00+00:00,10.83059
SmartGuard-temp_12m,2019-06-26 02:40:00+00:00,10.7919
SmartGuard-temp_12m,2019-06-26 02:50:00+00:00,10.78701
SmartGuard-temp_12m,2019-06-26 03:00:00+00:00,10.82545
SmartGuard-temp_12m,2019-06-26 03:10:00+00:00,10.79315
SmartGuard-temp_12m,2019-06-26 03:19:59+00:00,10.79649
SmartGuard-temp_12m,2019-06-26 03:30:00+00:00,10.82919
SmartGuard-temp_12m,2019-06-26 03:40:00+00:00,10.76872
SmartGuard-temp_12m,2019-06-26 03:50:00+00:00,10.78909
SmartGuard-temp_12m,2019-06-26 04:00:00+00:00,10.78798
SmartGuard-temp_12m,2019-06-26 04:10:00+00:00,10.80765
SmartGuard-temp_12m,2019-06-26 04:20:00+00:00,10.79594
SmartGuard-temp_12m,2019-06-26 04:30:00+00:00,10.81665
SmartGuard-temp_12m,2019-06-26 04:40:00+00:00,10.80948
SmartGuard-temp_12m,2019-06-26 04:49:59+00:00,10.78743
SmartGuard-temp_12m,2019-06-26 05:00:00+00:00,10.78079
SmartGuard-temp_12m,2019-06-26 05:10:00+00:00,10.81795
SmartGuard-temp_12m,2019-06-26 05:20:00+00:00,10.82694
SmartGuard-temp_12m,2019-06-26 05:30:00+00:00,10.81037
SmartGuard-temp_12m,2019-06-26 05:40:00+00:00,10.75569
SmartGuard-temp_12m,2019-06-26 05:50:00+00:00,10.72016
SmartGuard-temp_12m,2019-06-26 06:00:00+00:00,10.77487
SmartGuard-temp_12m,2019-06-26 06:10:00+00:00,10.7637
SmartGuard-temp_12m,2019-06-26 06:19:59+00:00,10.76305
SmartGuard-temp_12m,2019-06-26 06:30:00+00:00,10.72836
SmartGuard-temp_12m,2019-06-26 06:40:00+00:00,10.71585
SmartGuard-temp_12m,2019-06-26 06:50:00+00:00,10.67965
SmartGuard-temp_12m,2019-06-26 07:00:00+00:00,10.68657
SmartGuard-temp_12m,2019-06-26 07:10:00+00:00,10.66845
SmartGuard-temp_12m,2019-06-26 07:20:00+00:00,10.64549
SmartGuard-temp_12m,2019-06-26 07:30:00+00:00,10.63459
SmartGuard-temp_12m,2019-06-26 07:40:00+00:00,10.63879
SmartGuard-temp_12m,2019-06-26 07:49:59+00:00,10.6441
SmartGuard-temp_12m,2019-06-26 08:00:00+00:00,10.65252
SmartGuard-temp_12m,2019-06-26 08:10:00+00:00,10.66251
SmartGuard-temp_12m,2019-06-26 08:20:00+00:00,10.63149
SmartGuard-temp_12m,2019-06-26 08:30:00+00:00,10.69855
SmartGuard-temp_12m,2019-06-26 08:40:00+00:00,10.76438
SmartGuard-temp_12m,2019-06-26 08:50:00+00:00,10.72187
SmartGuard-temp_12m,2019-06-26 09:00:00+00:00,10.76512
SmartGuard-temp_12m,2019-06-26 09:10:00+00:00,10.7701
SmartGuard-temp_12m,2019-06-26 09:19:59+00:00,10.78755
SmartGuard-temp_12m,2019-06-26 09:30:00+00:00,10.78711
SmartGuard-temp_12m,2019-06-26 09:40:00+00:00,10.80797
SmartGuard-temp_12m,2019-06-26 09:50:00+00:00,10.81853
SmartGuard-temp_12m,2019-06-26 10:00:00+00:00,10.7815
SmartGuard-temp_12m,2019-06-26 10:10:00+00:00,10.84454
SmartGuard-temp_12m,2019-06-26 10:20:00+00:00,10.84336
SmartGuard-temp_12m,2019-06-26 10:30:00+00:00,10.84011
SmartGuard-temp_12m,2019-06-26 10:40:00+00:00,10.82463
SmartGuard-temp_12m,2019-06-26 10:49:59+00:00,10.84949
SmartGuard-temp_12m,2019-06-26 11:00:00+00:00,10.87009
SmartGuard-temp_12m,2019-06-26 11:20:00+00:00,10.86669
SmartGuard-temp_12m,2019-06-26 11:30:00+00:00,10.86514
SmartGuard-temp_12m,2019-06-26 11:40:00+00:00,10.805
SmartGuard-temp_12m,2019-06-26 11:50:00+00:00,10.78345
SmartGuard-temp_12m,2019-06-26 12:00:00+00:00,10.80117
SmartGuard-temp_12m,2019-06-26 12:10:00+00:00,10.76971
SmartGuard-temp_12m,2019-06-26 12:19:59+00:00,10.77209
SmartGuard-temp_12m,2019-06-26 12:30:00+00:00,10.80643
SmartGuard-temp_12m,2019-06-26 12:40:00+00:00,10.86726
SmartGuard-temp_12m,2019-06-26 12:50:00+00:00,10.82847
SmartGuard-temp_12m,2019-06-26 13:00:00+00:00,10.83826
SmartGuard-temp_12m,2019-06-26 13:10:00+00:00,10.81712
SmartGuard-temp_12m,2019-06-26 13:20:00+00:00,10.80548
SmartGuard-temp_12m,2019-06-26 13:30:00+00:00,10.78805
SmartGuard-temp_12m,2019-06-26 13:40:00+00:00,10.77887
SmartGuard-temp_12m,2019-06-26 13:49:59+00:00,10.82268
SmartGuard-temp_12m,2019-06-26 14:00:00+00:00,10.78958
SmartGuard-temp_12m,2019-06-26 14:10:00+00:00,10.76057
SmartGuard-temp_12m,2019-06-26 14:20:00+00:00,10.7159
SmartGuard-temp_12m,2019-06-26 14:30:00+00:00,10.70311
SmartGuard-temp_12m,2019-06-26 14:40:00+00:00,10.72258
SmartGuard-temp_12m,2019-06-26 14:50:00+00:00,10.73933
SmartGuard-temp_12m,2019-06-26 15:00:00+00:00,10.69464
SmartGuard-temp_12m,2019-06-26 15:10:00+00:00,10.71597
SmartGuard-temp_12m,2019-06-26 15:19:59+00:00,10.6839
SmartGuard-temp_12m,2019-06-26 15:30:00+00:00,10.69624
SmartGuard-temp_12m,2019-06-26 15:40:00+00:00,10.64133
SmartGuard-temp_12m,2019-06-26 15:50:00+00:00,10.74562
SmartGuard-temp_12m,2019-06-26 16:00:00+00:00,10.73792
SmartGuard-temp_12m,2019-06-26 16:10:00+00:00,10.6791
SmartGuard-temp_12m,2019-06-26 16:20:00+00:00,10.6668
SmartGuard-temp_12m,2019-06-26 16:30:00+00:00,10.69115
SmartGuard-temp_12m,2019-06-26 16:40:00+00:00,10.69666
SmartGuard-temp_12m,2019-06-26 16:49:59+00:00,10.67377
SmartGuard-temp_12m,2019-06-26 17:00:00+00:00,10.76141
SmartGuard-temp_12m,2019-06-26 17:10:00+00:00,10.73908
SmartGuard-temp_12m,2019-06-26 17:20:00+00:00,10.71666
SmartGuard-temp_12m,2019-06-26 17:30:00+00:00,10.77711
SmartGuard-temp_12m,2019-06-26 17:40:00+00:00,10.73778
