year,month,day,hour,week,dow,doq,qoy,Date,x1,x2,x3,output,Height,Temp3m,Temp6m,Temp12m,Oxy12m,Salin6m,Speed5m,SpeedDir5m
2019,7,15,4,29,1,15,3,2019-07-15T04:00:00.0,4.204102720466172,7.378008704147793,8.142216152945768,7.322379323451159,8.142216152945768,12.17346,12.13312,11.386534999999999,45.072165,29.743479999999998,7.022,194.8675
2019,7,15,3,29,1,15,3,2019-07-15T03:00:00.0,5.3121031859520675,4.204102720466172,7.378008704147793,8.142216152945768,7.378008704147793,12.111805,12.096915,11.317015000000001,47.275445,29.55587,6.827,273.8905
2019,7,15,2,29,1,15,3,2019-07-15T02:00:00.0,5.905739061884115,5.3121031859520675,4.204102720466172,7.378008704147793,4.204102720466172,12.025705,11.960255,11.16231,50.155375,29.15108,4.5585,222.09199999999998
2019,7,15,1,29,1,15,3,2019-07-15T01:00:00.0,5.909040680113745,5.905739061884115,5.3121031859520675,4.204102720466172,5.3121031859520675,11.93534,11.94129,10.851130000000001,52.70549,29.40458,4.3655,300.8045
2019,7,15,0,29,1,15,3,2019-07-15T00:00:00.0,6.8602385164799164,5.909040680113745,5.905739061884115,5.3121031859520675,5.905739061884115,11.80944,11.754185,11.170425000000002,51.019695,30.22667,12.9995,304.4125
2019,7,14,23,28,7,14,3,2019-07-14T23:00:00.0,6.7576173285198555,6.8602385164799164,5.909040680113745,5.905739061884115,5.909040680113745,12.108915,12.090335,10.96742,50.86125,29.367105,7.05,304.1955
2019,7,14,22,28,7,14,3,2019-07-14T22:00:00.0,6.79477584828889,6.7576173285198555,6.8602385164799164,5.909040680113745,6.8602385164799164,12.102725,12.10515,11.100665,46.86046,29.527175,6.4275,316.14300000000003
2019,7,14,21,28,7,14,3,2019-07-14T21:00:00.0,6.439751740841659,6.79477584828889,6.7576173285198555,6.8602385164799164,6.7576173285198555,12.1111,12.073055,11.04308,45.08032,29.832720000000002,8.348,322.90700000000004
2019,7,14,20,28,7,14,3,2019-07-14T20:00:00.0,5.4397232720725395,6.439751740841659,6.79477584828889,6.7576173285198555,6.79477584828889,12.27582,12.269604999999999,11.183219999999999,41.54308,29.647534999999998,3.1109999999999998,324.1155
2019,7,14,19,28,7,14,3,2019-07-14T19:00:00.0,5.413326899974398,5.4397232720725395,6.439751740841659,6.79477584828889,6.439751740841659,12.195415,12.196445,11.181055,41.20879,29.74332,4.822,326.77549999999997
2019,7,14,18,28,7,14,3,2019-07-14T18:00:00.0,6.572177937773207,5.413326899974398,5.4397232720725395,6.439751740841659,5.4397232720725395,12.183219999999999,12.203845,11.22991,36.41659,29.73397,3.56,294.134
2019,7,14,17,28,7,14,3,2019-07-14T17:00:00.0,5.974571715289226,6.572177937773207,5.413326899974398,5.4397232720725395,5.413326899974398,12.165970000000002,12.211245,11.274155,42.205905,29.79707,5.5555,215.18849999999998
2019,7,14,16,28,7,14,3,2019-07-14T16:00:00.0,4.169640581187866,5.974571715289226,6.572177937773207,5.413326899974398,6.572177937773207,12.096745,12.1874,11.23885,41.26477,29.094635,7.747999999999999,194.4065
2019,7,14,15,28,7,14,3,2019-07-14T15:00:00.0,3.868823151125402,4.169640581187866,5.974571715289226,6.572177937773207,5.974571715289226,12.04026,12.03848,10.59834,51.946685,29.69803,7.728,207.2575
2019,7,14,14,28,7,14,3,2019-07-14T14:00:00.0,3.970165732450074,3.868823151125402,4.169640581187866,5.974571715289226,4.169640581187866,11.89125,11.788005,10.58304,52.569775,29.866975,6.3105,314.8285
2019,7,14,13,28,7,14,3,2019-07-14T13:00:00.0,4.585687640572714,3.970165732450074,3.868823151125402,4.169640581187866,3.868823151125402,12.067969999999999,12.092804999999998,10.52698,55.974425,29.846505,11.656,303.4945
2019,7,14,12,28,7,14,3,2019-07-14T12:00:00.0,4.307735721273233,4.585687640572714,3.970165732450074,3.868823151125402,3.970165732450074,12.150960000000001,12.175889999999999,10.425965000000001,55.179335,29.885645,12.512,313.289
2019,7,14,11,28,7,14,3,2019-07-14T11:00:00.0,5.126008347526624,4.307735721273233,4.585687640572714,3.970165732450074,4.585687640572714,12.018345,12.01378,10.771505,52.68321,29.964444999999998,9.9725,312.169
2019,7,14,10,28,7,14,3,2019-07-14T10:00:00.0,4.744655351911484,5.126008347526624,4.307735721273233,4.585687640572714,4.307735721273233,11.965415,11.99485,10.639585,52.92076,29.99593,8.742,307.293
2019,7,14,9,28,7,14,3,2019-07-14T09:00:00.0,5.433555519427736,4.744655351911484,5.126008347526624,4.307735721273233,5.126008347526624,11.942689999999999,11.983325,10.888445,46.94742,30.038775,8.9375,308.25149999999996
2019,7,14,8,28,7,14,3,2019-07-14T08:00:00.0,6.00207426600096,5.433555519427736,4.744655351911484,5.126008347526624,4.744655351911484,11.988355,11.953675,11.113995,44.15186,29.78762,5.194,296.0295
2019,7,14,7,28,7,14,3,2019-07-14T07:00:00.0,6.457627296148126,6.00207426600096,5.433555519427736,4.744655351911484,5.433555519427736,11.778655,11.787175,11.10549,42.49563,30.041845000000002,5.138,322.017
2019,7,14,6,28,7,14,3,2019-07-14T06:00:00.0,6.705324799431073,6.457627296148126,6.00207426600096,5.433555519427736,6.00207426600096,11.819485,11.816044999999999,11.172789999999999,40.201395,30.009520000000002,5.3645,195.37849999999997
2019,7,14,5,28,7,14,3,2019-07-14T05:00:00.0,4.035702929018125,6.705324799431073,6.457627296148126,6.00207426600096,6.457627296148126,12.017095000000001,11.99814,11.01954,40.59465,29.58396,4.454,216.66750000000002
2019,7,14,4,28,7,14,3,2019-07-14T04:00:00.0,3.1287467443605705,4.035702929018125,6.705324799431073,6.457627296148126,6.705324799431073,12.027465,12.003895,11.044875000000001,44.461515000000006,29.782055,7.4595,220.5555
2019,7,14,3,28,7,14,3,2019-07-14T03:00:00.0,3.4120674592623543,3.1287467443605705,4.035702929018125,6.705324799431073,4.035702929018125,11.95931,11.66499,10.553640000000001,51.43734,29.426775,8.461500000000001,302.801
2019,7,14,2,28,7,14,3,2019-07-14T02:00:00.0,4.3323303446003365,3.4120674592623543,3.1287467443605705,4.035702929018125,3.1287467443605705,11.784775,11.829235,10.54584,55.811785,30.084809999999997,15.4315,295.61400000000003
2019,7,14,1,28,7,14,3,2019-07-14T01:00:00.0,4.7557963220903785,4.3323303446003365,3.4120674592623543,3.1287467443605705,3.4120674592623543,11.88044,11.859739999999999,10.367735,56.92564,29.589930000000003,17.3885,294.725
2019,7,14,0,28,7,14,3,2019-07-14T00:00:00.0,5.707211007039386,4.7557963220903785,4.3323303446003365,3.4120674592623543,4.3323303446003365,11.89961,11.96685,10.103285,57.39373,29.531959999999998,18.1175,304.5635
2019,7,13,23,28,6,13,3,2019-07-13T23:00:00.0,6.115361208315468,5.707211007039386,4.7557963220903785,4.3323303446003365,4.7557963220903785,11.722760000000001,11.722010000000001,10.072299999999998,56.627945,29.905079999999998,16.258499999999998,308.3265
2019,7,13,22,28,6,13,3,2019-07-13T22:00:00.0,6.752677809725426,6.115361208315468,5.707211007039386,4.7557963220903785,5.707211007039386,11.733889999999999,11.646905,10.122305,55.202690000000004,29.567405,9.8835,307.0495
2019,7,13,21,28,6,13,3,2019-07-13T21:00:00.0,6.667658909134644,6.752677809725426,6.115361208315468,5.707211007039386,6.115361208315468,11.561164999999999,11.353485,10.428905,50.331334999999996,28.77362,5.4605,281.3125
2019,7,13,20,28,6,13,3,2019-07-13T20:00:00.0,7.12369613160875,6.667658909134644,6.752677809725426,6.115361208315468,6.752677809725426,11.511035,11.22102,10.404095,49.439665000000005,28.483415,4.2085,241.18349999999998
2019,7,13,19,28,6,13,3,2019-07-13T19:00:00.0,6.534790062314621,7.12369613160875,6.667658909134644,6.752677809725426,6.667658909134644,11.57606,11.419665,10.561554999999998,49.31581,30.14913,2.622,224.231
2019,7,13,18,28,6,13,3,2019-07-13T18:00:00.0,6.76214783675814,6.534790062314621,7.12369613160875,6.667658909134644,7.12369613160875,11.67397,11.516390000000001,10.343095000000002,50.31738,30.371685,4.116,290.7745
2019,7,13,17,28,6,13,3,2019-07-13T17:00:00.0,6.558245010980617,6.76214783675814,6.534790062314621,7.12369613160875,6.534790062314621,11.958965,11.892685,10.66742,48.40147,30.04114,4.127,280.0455
2019,7,13,16,28,6,13,3,2019-07-13T16:00:00.0,3.6926108670798485,6.558245010980617,6.76214783675814,6.534790062314621,6.76214783675814,12.18361,12.026129999999998,10.559285,54.312569999999994,29.770245,5.611000000000001,282.5955
2019,7,13,15,28,6,13,3,2019-07-13T15:00:00.0,2.861639139918978,3.6926108670798485,6.558245010980617,6.76214783675814,6.558245010980617,12.19648,11.982495,10.637575,57.03903,29.726205,7.186,294.09000000000003
2019,7,13,14,28,6,13,3,2019-07-13T14:00:00.0,5.1149811025674445,2.861639139918978,3.6926108670798485,6.558245010980617,3.6926108670798485,12.07542,11.78223,10.614215,56.552679999999995,30.18955,11.816500000000001,276.87
2019,7,13,13,28,6,13,3,2019-07-13T13:00:00.0,4.882533639892955,5.1149811025674445,2.861639139918978,3.6926108670798485,2.861639139918978,11.942229999999999,11.706315,10.21044,56.846545,29.88304,14.347999999999999,290.504
2019,7,13,12,28,6,13,3,2019-07-13T12:00:00.0,4.644974098875512,4.882533639892955,5.1149811025674445,2.861639139918978,5.1149811025674445,12.02282,11.830055000000002,9.8622075,58.202985,29.839869999999998,10.739,297.769
2019,7,13,11,28,6,13,3,2019-07-13T11:00:00.0,5.0683880726015555,4.644974098875512,4.882533639892955,5.1149811025674445,4.882533639892955,11.917015,11.518045,10.05616,56.798765,29.9484,9.4785,294.456
2019,7,13,10,28,6,13,3,2019-07-13T10:00:00.0,6.242549113560134,5.0683880726015555,4.644974098875512,4.882533639892955,4.644974098875512,11.700479999999999,11.63617,10.396275,55.017055,29.978324999999998,6.517,305.99
2019,7,13,9,28,6,13,3,2019-07-13T09:00:00.0,5.6707866325230665,6.242549113560134,5.0683880726015555,4.644974098875512,5.0683880726015555,11.546835,11.40974,10.84098,45.470665,30.513165,4.864,300.904
2019,7,13,8,28,6,13,3,2019-07-13T08:00:00.0,6.633009506626882,5.6707866325230665,6.242549113560134,5.0683880726015555,6.242549113560134,11.813215,11.802019999999999,10.624795,42.323274999999995,30.37303,5.296,200.548
2019,7,13,7,28,6,13,3,2019-07-13T07:00:00.0,6.962882916744973,6.633009506626882,5.6707866325230665,6.242549113560134,5.6707866325230665,11.816925,11.77151,10.7502,44.268375,30.17801,4.002,166.35899999999998
2019,7,13,6,28,6,13,3,2019-07-13T06:00:00.0,6.147155169051983,6.962882916744973,6.633009506626882,5.6707866325230665,6.633009506626882,12.13947,11.88693,10.953365,45.679100000000005,30.118740000000003,2.576,173.506
2019,7,13,5,28,6,13,3,2019-07-13T05:00:00.0,5.9120496337270145,6.147155169051983,6.962882916744973,6.633009506626882,6.962882916744973,12.210225,11.981670000000001,10.91151,50.17854,30.196635,8.46,162.294
2019,7,13,4,28,6,13,3,2019-07-13T04:00:00.0,3.0032461144993112,5.9120496337270145,6.147155169051983,6.962882916744973,6.147155169051983,12.202385,12.082104999999999,10.622435,54.391615,30.07043,5.0355,208.9845
2019,7,13,3,28,6,13,3,2019-07-13T03:00:00.0,2.7484028911168106,3.0032461144993112,5.9120496337270145,6.147155169051983,5.9120496337270145,12.5313,12.23178,10.183195000000001,54.09459,29.91652,4.3405000000000005,213.426
2019,7,13,2,28,6,13,3,2019-07-13T02:00:00.0,4.176034301784406,2.7484028911168106,3.0032461144993112,5.9120496337270145,3.0032461144993112,12.425965000000001,12.286855,10.053945,52.618045,29.869464999999998,10.853,286.977
2019,7,13,1,28,6,13,3,2019-07-13T01:00:00.0,4.689793656041541,4.176034301784406,2.7484028911168106,3.0032461144993112,2.7484028911168106,12.532895,12.45357,10.342815,58.534315,29.21139,18.6085,297.7675
2019,7,13,0,28,6,13,3,2019-07-13T00:00:00.0,5.260870282396411,4.689793656041541,4.176034301784406,2.7484028911168106,4.176034301784406,12.573145,12.41171,10.635925,59.863879999999995,28.76127,23.064,303.379
2019,7,12,23,28,5,12,3,2019-07-12T23:00:00.0,6.228982711285894,5.260870282396411,4.689793656041541,4.176034301784406,4.689793656041541,12.185505,12.01049,10.32569,56.4418,30.31584,15.514,311.2685
2019,7,12,22,28,5,12,3,2019-07-12T22:00:00.0,6.844602764045976,6.228982711285894,5.260870282396411,4.689793656041541,5.260870282396411,12.170985,12.193975,10.24045,56.14235,29.97835,11.251000000000001,318.0575
2019,7,12,21,28,5,12,3,2019-07-12T21:00:00.0,6.941995718100956,6.844602764045976,6.228982711285894,5.260870282396411,6.228982711285894,12.173285,12.11913,10.20937,52.674955,29.70356,7.0205,304.9095
2019,7,12,20,28,5,12,3,2019-07-12T20:00:00.0,6.602552285942774,6.941995718100956,6.844602764045976,6.228982711285894,6.844602764045976,12.217755,12.25974,10.214065000000002,44.3083,29.913705,3.9135,285.2345
2019,7,12,19,28,5,12,3,2019-07-12T19:00:00.0,6.889049817446668,6.602552285942774,6.941995718100956,6.844602764045976,6.941995718100956,12.201785000000001,12.12407,10.487715,40.935225,29.81418,4.3645,211.063
2019,7,12,18,28,5,12,3,2019-07-12T18:00:00.0,8.105769999200831,6.889049817446668,6.602552285942774,6.941995718100956,6.602552285942774,12.32152,12.226045,10.839775,37.164135,29.72222,2.7615,171.46550000000002
2019,7,12,17,28,5,12,3,2019-07-12T17:00:00.0,6.847899932317673,8.105769999200831,6.889049817446668,6.602552285942774,6.889049817446668,12.491530000000001,12.346834999999999,11.05283,37.34485,29.826954999999998,4.9125,167.0665
2019,7,12,16,28,5,12,3,2019-07-12T16:00:00.0,6.070883425638255,6.847899932317673,8.105769999200831,6.889049817446668,8.105769999200831,12.496935,12.194795,11.212309999999999,43.524375,29.398265000000002,4.455,242.981
2019,7,12,15,28,5,12,3,2019-07-12T15:00:00.0,4.437727063398659,6.070883425638255,6.847899932317673,8.105769999200831,6.847899932317673,12.44549,12.19397,11.863025,32.891255,29.949424999999998,3.9775,281.113
2019,7,12,14,28,5,12,3,2019-07-12T14:00:00.0,4.79833483929263,4.437727063398659,6.070883425638255,6.847899932317673,6.070883425638255,12.44349,12.28111,11.473255,41.220855,29.640410000000003,6.276,271.899
2019,7,12,13,28,5,12,3,2019-07-12T13:00:00.0,4.55266719296267,4.79833483929263,4.437727063398659,6.070883425638255,4.437727063398659,12.572295,12.449455,11.0845,47.07635,29.47821,12.408999999999999,302.698
2019,7,12,12,28,5,12,3,2019-07-12T12:00:00.0,4.749665839220928,4.55266719296267,4.79833483929263,4.437727063398659,4.79833483929263,12.611775,12.5799,11.310365000000001,46.67653,29.505679999999998,19.1145,303.6315
2019,7,12,11,28,5,12,3,2019-07-12T11:00:00.0,6.122217221481041,4.749665839220928,4.55266719296267,4.79833483929263,4.55266719296267,12.584305,12.461775,10.86379,47.981995,30.218655,18.358,312.0365
2019,7,12,10,28,5,12,3,2019-07-12T10:00:00.0,6.887759389369996,6.122217221481041,4.749665839220928,4.55266719296267,4.749665839220928,12.51969,12.459315,10.58064,46.12038,29.892645,16.36,317.0685
