timestamp,surfaceTemperatureCelsius,downwardSolarRadiationWsqm,diffuseHorizontalRadiationWsqm,windSpeedKph,windDirectionDegrees,cloudCoveragePercent,precipitationPreviousHourMillimeters
2019-07-14 20:00:00+00:00,9.0,10.0,9.0,9.6,292,100,0.17
2019-07-14 21:00:00+00:00,8.9,3.0,2.0,9.3,300,100,0.27
2019-07-14 22:00:00+00:00,8.9,0.0,0.0,8.4,307,100,0.26
2019-07-14 23:00:00+00:00,8.8,0.0,0.0,7.7,315,100,0.25
2019-07-15 00:00:00+00:00,8.8,0.0,0.0,6.9,323,100,0.18
2019-07-15 01:00:00+00:00,9.0,1.0,0.0,7.7,308,99,0.0254
2019-07-15 02:00:00+00:00,8.9,6.0,5.0,7.1,324,99,0.19
2019-07-15 03:00:00+00:00,9.0,10.0,10.0,6.5,342,100,0.23
2019-07-15 04:00:00+00:00,9.0,20.0,20.0,6.2,358,99,0.16
2019-07-15 05:00:00+00:00,9.1,37.0,37.0,6.8,6,97,0.16
2019-07-15 06:00:00+00:00,9.3,102.0,102.0,7.2,10,94,0.0254
2019-07-15 07:00:00+00:00,9.1,177.0,170.0,3.7,359,98,0.0254
2019-07-15 08:00:00+00:00,9.4,266.0,232.0,7.9,354,94,0.2
2019-07-15 09:00:00+00:00,9.4,204.0,201.0,11.5,2,97,0.36
2019-07-15 10:00:00+00:00,9.5,254.0,249.0,13.1,12,94,0.37
2019-07-15 11:00:00+00:00,9.6,306.0,296.0,13.8,17,93,0.29
2019-07-15 12:00:00+00:00,9.9,351.0,338.0,14.4,17,92,0.16
2019-07-15 13:00:00+00:00,9.7,348.0,309.0,13.7,16,96,0.18
2019-07-15 14:00:00+00:00,9.6,268.0,259.0,15.8,10,100,0.31
2019-07-15 15:00:00+00:00,9.5,186.0,184.0,17.0,12,100,0.38
2019-07-15 16:00:00+00:00,9.6,172.0,169.0,17.0,16,97,0.31
2019-07-15 17:00:00+00:00,9.7,149.0,146.0,16.7,21,88,0.21
2019-07-15 18:00:00+00:00,9.7,113.0,111.0,16.1,21,86,0.14
2019-07-15 19:00:00+00:00,9.8,70.0,70.0,15.2,24,83,0.0254
2019-07-15 20:00:00+00:00,9.7,37.0,36.0,16.3,22,75,0.0254
2019-07-15 21:00:00+00:00,9.5,10.0,10.0,16.7,22,84,0.16
2019-07-15 22:00:00+00:00,9.4,0.0,0.0,15.8,24,85,0.14
2019-07-15 23:00:00+00:00,9.2,0.0,0.0,14.6,23,88,0.14
2019-07-16 00:00:00+00:00,9.0,0.0,0.0,13.8,19,83,0.14
2019-07-16 01:00:00+00:00,9.4,4.0,4.0,14.3,6,87,0.0254
2019-07-16 02:00:00+00:00,9.2,22.0,19.0,15.1,4,65,0.0254
2019-07-16 03:00:00+00:00,9.1,67.0,36.0,14.7,7,55,0.0
2019-07-16 04:00:00+00:00,9.3,150.0,53.0,14.0,5,24,0.0
2019-07-16 05:00:00+00:00,9.4,243.0,59.0,12.8,2,19,0.0
2019-07-16 06:00:00+00:00,9.7,353.0,71.0,11.8,357,12,0.0
2019-07-16 07:00:00+00:00,10.2,444.0,108.0,11.7,341,30,0.0
2019-07-16 08:00:00+00:00,10.4,436.0,226.0,11.8,344,60,0.0
2019-07-16 09:00:00+00:00,10.2,348.0,277.0,11.0,342,83,0.0
2019-07-16 10:00:00+00:00,10.4,447.0,305.0,10.3,342,78,0.0
2019-07-16 11:00:00+00:00,10.7,536.0,291.0,10.3,343,75,0.0
2019-07-16 12:00:00+00:00,10.9,581.0,244.0,11.1,343,80,0.0
2019-07-16 13:00:00+00:00,10.9,547.0,278.0,12.0,312,82,0.0
2019-07-16 14:00:00+00:00,10.3,281.0,258.0,11.5,324,96,0.0254
2019-07-16 15:00:00+00:00,9.9,170.0,168.0,10.2,337,98,0.0254
2019-07-16 16:00:00+00:00,9.8,172.0,167.0,9.2,354,90,0.0
2019-07-16 17:00:00+00:00,9.8,175.0,160.0,9.2,9,82,0.0
2019-07-16 18:00:00+00:00,9.8,178.0,126.0,9.3,17,50,0.0
2019-07-16 19:00:00+00:00,9.6,124.0,70.0,7.1,2,28,0.0
2019-07-16 20:00:00+00:00,9.3,62.0,45.0,6.8,11,10,0.0
2019-07-16 21:00:00+00:00,8.8,15.0,15.0,6.2,22,25,0.0
2019-07-16 22:00:00+00:00,8.3,0.0,0.0,6.5,24,22,0.0
2019-07-16 23:00:00+00:00,8.1,0.0,0.0,6.8,27,22,0.0
2019-07-17 00:00:00+00:00,7.8,0.0,0.0,7.3,29,6,0.0
2019-07-17 01:00:00+00:00,7.9,4.0,4.0,9.3,19,0,0.0
2019-07-17 02:00:00+00:00,8.0,28.0,21.0,9.4,28,1,0.0
2019-07-17 03:00:00+00:00,8.6,83.0,34.0,8.8,32,0,0.0
2019-07-17 04:00:00+00:00,9.0,164.0,63.0,8.7,30,1,0.0
2019-07-17 05:00:00+00:00,9.3,259.0,73.0,8.3,25,5,0.0
2019-07-17 06:00:00+00:00,9.7,364.0,82.0,8.6,14,3,0.0
2019-07-17 07:00:00+00:00,10.1,464.0,80.0,9.3,343,3,0.0
2019-07-17 08:00:00+00:00,10.4,550.0,83.0,11.9,354,9,0.0
2019-07-17 09:00:00+00:00,10.6,596.0,91.0,13.6,359,19,0.0
2019-07-17 10:00:00+00:00,10.8,622.0,135.0,14.7,358,24,0.0
2019-07-17 11:00:00+00:00,11.0,640.0,142.0,15.9,357,25,0.0
2019-07-17 12:00:00+00:00,11.2,648.0,138.0,17.0,357,20,0.0
2019-07-17 13:00:00+00:00,10.9,624.0,133.0,15.0,343,18,0.0
2019-07-17 14:00:00+00:00,11.0,594.0,116.0,16.3,349,6,0.0
2019-07-17 15:00:00+00:00,10.9,513.0,102.0,17.8,353,11,0.0
2019-07-17 16:00:00+00:00,10.9,423.0,94.0,17.5,359,6,0.0
2019-07-17 17:00:00+00:00,10.8,323.0,92.0,17.2,4,4,0.0
2019-07-17 18:00:00+00:00,10.6,224.0,81.0,16.9,8,4,0.0
2019-07-17 19:00:00+00:00,9.9,134.0,62.0,16.6,18,2,0.0
2019-07-17 20:00:00+00:00,9.7,62.0,42.0,14.8,28,2,0.0
2019-07-17 21:00:00+00:00,9.2,15.0,14.0,12.9,35,2,0.0
2019-07-17 22:00:00+00:00,8.8,0.0,0.0,11.6,31,0,0.0
2019-07-17 23:00:00+00:00,8.7,0.0,0.0,11.2,28,3,0.0
2019-07-18 00:00:00+00:00,8.6,0.0,0.0,11.6,30,1,0.0
2019-07-18 01:00:00+00:00,8.7,3.0,3.0,12.8,40,2,0.0
2019-07-18 02:00:00+00:00,8.9,27.0,21.0,13.1,47,2,0.0
2019-07-18 03:00:00+00:00,9.7,83.0,37.0,12.5,54,0,0.0
2019-07-18 04:00:00+00:00,10.6,165.0,67.0,12.0,61,6,0.0
2019-07-18 05:00:00+00:00,11.2,262.0,80.0,11.1,65,8,0.0
2019-07-18 06:00:00+00:00,12.0,365.0,86.0,10.5,65,14,0.0
2019-07-18 07:00:00+00:00,13.5,467.0,85.0,6.9,62,2,0.0
2019-07-18 08:00:00+00:00,14.4,558.0,84.0,7.9,39,2,0.0
2019-07-18 09:00:00+00:00,15.1,630.0,84.0,9.4,25,0,0.0
2019-07-18 10:00:00+00:00,15.3,679.0,84.0,11.6,16,0,0.0
2019-07-18 11:00:00+00:00,15.6,700.0,92.0,14.0,11,1,0.0
2019-07-18 12:00:00+00:00,15.9,686.0,103.0,16.3,9,7,0.0
2019-07-18 13:00:00+00:00,15.9,638.0,150.0,17.4,357,13,0.0
2019-07-18 14:00:00+00:00,15.6,522.0,222.0,17.5,12,28,0.0
2019-07-18 15:00:00+00:00,15.6,424.0,212.0,14.9,27,35,0.0
2019-07-18 16:00:00+00:00,15.8,348.0,177.0,11.9,37,36,0.0
2019-07-18 17:00:00+00:00,15.9,250.0,166.0,10.3,48,39,0.0
2019-07-18 18:00:00+00:00,16.2,195.0,99.0,9.5,59,41,0.0
2019-07-18 19:00:00+00:00,16.0,129.0,63.0,8.7,65,29,0.0
2019-07-18 20:00:00+00:00,15.2,58.0,45.0,9.2,80,27,0.0
2019-07-18 21:00:00+00:00,14.7,13.0,12.0,11.0,101,28,0.0
2019-07-18 22:00:00+00:00,14.6,0.0,0.0,13.5,116,18,0.0
2019-07-18 23:00:00+00:00,14.4,0.0,0.0,16.0,123,24,0.0
2019-07-19 00:00:00+00:00,14.1,0.0,0.0,17.9,125,33,0.0
2019-07-19 01:00:00+00:00,13.3,1.0,1.0,19.6,123,39,0.0
2019-07-19 02:00:00+00:00,13.0,25.0,21.0,19.9,122,46,0.0
2019-07-19 03:00:00+00:00,12.9,75.0,34.0,19.7,122,57,0.0
2019-07-19 04:00:00+00:00,13.3,157.0,61.0,18.6,121,33,0.0
2019-07-19 05:00:00+00:00,13.9,254.0,74.0,17.0,120,18,0.0
2019-07-19 06:00:00+00:00,14.8,354.0,79.0,14.7,119,12,0.0
2019-07-19 07:00:00+00:00,16.1,457.0,77.0,11.0,118,7,0.0
2019-07-19 08:00:00+00:00,16.4,545.0,78.0,8.0,115,0,0.0
2019-07-19 09:00:00+00:00,16.5,624.0,83.0,5.3,107,0,0.0
2019-07-19 10:00:00+00:00,16.8,669.0,85.0,4.4,94,3,0.0
2019-07-19 11:00:00+00:00,17.0,691.0,89.0,3.7,82,6,0.0
2019-07-19 12:00:00+00:00,17.3,688.0,92.0,2.7,73,5,0.0
2019-07-19 13:00:00+00:00,18.0,653.0,94.0,2.9,45,0,0.0
2019-07-19 14:00:00+00:00,18.0,592.0,95.0,2.0,18,0,0.0
2019-07-19 15:00:00+00:00,17.7,515.0,90.0,1.1,322,0,0.0
2019-07-19 16:00:00+00:00,17.2,420.0,89.0,2.1,256,0,0.0
2019-07-19 17:00:00+00:00,16.8,320.0,86.0,3.1,238,0,0.0
2019-07-19 18:00:00+00:00,16.3,214.0,82.0,3.5,208,2,0.0
2019-07-19 19:00:00+00:00,16.4,119.0,67.0,0.5,317,15,0.0
2019-07-19 20:00:00+00:00,15.6,54.0,45.0,4.0,114,5,0.0
2019-07-19 21:00:00+00:00,15.5,11.0,11.0,8.8,122,3,0.0
2019-07-19 22:00:00+00:00,15.5,0.0,0.0,12.1,135,1,0.0
2019-07-19 23:00:00+00:00,15.4,0.0,0.0,14.7,150,1,0.0
2019-07-20 00:00:00+00:00,15.0,0.0,0.0,17.1,172,2,0.0
2019-07-20 01:00:00+00:00,14.2,1.0,1.0,18.9,188,3,0.0254
2019-07-20 02:00:00+00:00,13.7,21.0,19.0,18.9,199,4,0.0
2019-07-20 03:00:00+00:00,13.5,71.0,33.0,17.5,206,12,0.0254
2019-07-20 04:00:00+00:00,13.4,143.0,55.0,15.8,215,19,0.0
2019-07-20 05:00:00+00:00,13.3,214.0,75.0,14.2,226,32,0.0
2019-07-20 06:00:00+00:00,13.0,253.0,125.0,12.7,237,61,0.22
2019-07-20 07:00:00+00:00,12.8,274.0,190.0,8.6,255,82,0.71
2019-07-20 08:00:00+00:00,13.2,442.0,173.0,9.0,280,78,0.77
2019-07-20 09:00:00+00:00,13.0,451.0,263.0,10.1,302,89,1.34
2019-07-20 10:00:00+00:00,12.4,300.0,260.0,10.8,321,100,1.59
2019-07-20 11:00:00+00:00,12.0,211.0,207.0,11.4,336,100,1.34
2019-07-20 12:00:00+00:00,11.9,185.0,184.0,11.8,353,97,0.52
2019-07-20 13:00:00+00:00,12.6,229.0,223.0,9.1,343,100,0.58
2019-07-20 14:00:00+00:00,13.0,367.0,286.0,8.9,357,100,0.41
2019-07-20 15:00:00+00:00,13.3,267.0,243.0,9.5,11,100,0.14
2019-07-20 16:00:00+00:00,13.6,258.0,209.0,12.1,15,100,0.0
2019-07-20 17:00:00+00:00,13.7,212.0,181.0,13.7,20,85,0.0
2019-07-20 18:00:00+00:00,13.6,137.0,114.0,14.4,25,77,0.0
2019-07-20 19:00:00+00:00,13.2,75.0,72.0,14.7,35,81,0.0
2019-07-20 20:00:00+00:00,13.1,33.0,32.0,14.7,40,77,0.0
2019-07-20 21:00:00+00:00,12.7,7.0,6.0,13.8,43,62,0.0
2019-07-20 22:00:00+00:00,12.5,0.0,0.0,12.3,45,62,0.0
2019-07-20 23:00:00+00:00,12.6,0.0,0.0,11.3,50,67,0.0
2019-07-21 00:00:00+00:00,12.8,0.0,0.0,10.9,57,66,0.0
2019-07-21 01:00:00+00:00,13.0,0.0,0.0,10.5,73,56,0.0
2019-07-21 02:00:00+00:00,13.4,20.0,19.0,11.6,83,45,0.0
2019-07-21 03:00:00+00:00,14.0,69.0,38.0,12.7,90,60,0.0
2019-07-21 04:00:00+00:00,14.7,124.0,61.0,12.7,94,76,0.0
2019-07-21 05:00:00+00:00,15.2,179.0,86.0,12.6,101,85,0.0
2019-07-21 06:00:00+00:00,15.6,182.0,145.0,11.7,109,100,0.14
2019-07-21 07:00:00+00:00,15.5,137.0,137.0,11.3,126,100,0.16
2019-07-21 08:00:00+00:00,15.8,117.0,117.0,10.9,127,100,0.13
2019-07-21 09:00:00+00:00,16.6,142.0,142.0,10.6,123,100,0.0254
2019-07-21 10:00:00+00:00,17.5,272.0,260.0,9.6,120,100,0.0
2019-07-21 11:00:00+00:00,18.2,387.0,315.0,8.3,116,91,0.0
2019-07-21 12:00:00+00:00,18.8,525.0,296.0,6.3,103,82,0.0
2019-07-21 13:00:00+00:00,18.8,608.0,188.0,4.9,172,76,0.0
2019-07-21 14:00:00+00:00,19.0,529.0,190.0,1.5,97,74,0.0
2019-07-21 15:00:00+00:00,19.2,443.0,209.0,4.7,70,54,0.0
2019-07-21 16:00:00+00:00,19.2,293.0,204.0,7.5,89,51,0.0
2019-07-21 17:00:00+00:00,19.0,184.0,155.0,8.8,95,59,0.0
2019-07-21 18:00:00+00:00,18.6,99.0,98.0,10.0,102,78,0.0
2019-07-21 19:00:00+00:00,18.2,47.0,47.0,10.7,122,94,0.0
2019-07-21 20:00:00+00:00,17.7,32.0,31.0,8.9,139,90,0.0254
2019-07-21 21:00:00+00:00,16.4,7.0,6.0,7.6,188,75,0.46
2019-07-21 22:00:00+00:00,15.6,0.0,0.0,9.0,208,74,0.34
2019-07-21 23:00:00+00:00,15.1,0.0,0.0,10.3,214,74,0.14
2019-07-22 00:00:00+00:00,14.7,0.0,0.0,10.2,202,59,0.16
2019-07-22 01:00:00+00:00,14.6,0.0,0.0,9.0,185,77,0.0254
2019-07-22 02:00:00+00:00,14.8,16.0,15.0,10.1,182,87,0.0254
2019-07-22 03:00:00+00:00,14.6,34.0,29.0,13.4,198,94,0.27
2019-07-22 04:00:00+00:00,14.3,28.0,28.0,15.3,209,97,0.82
2019-07-22 05:00:00+00:00,13.9,31.0,31.0,16.2,214,100,1.1
2019-07-22 06:00:00+00:00,13.6,43.0,43.0,16.2,217,98,0.99
2019-07-22 07:00:00+00:00,12.8,71.0,71.0,16.8,213,98,0.43
2019-07-22 08:00:00+00:00,12.9,76.0,75.0,16.9,217,99,0.15
2019-07-22 09:00:00+00:00,13.0,129.0,128.0,16.8,226,99,0.0254
2019-07-22 10:00:00+00:00,13.0,176.0,175.0,15.8,232,96,0.0254
2019-07-22 11:00:00+00:00,12.9,195.0,194.0,14.4,238,96,0.0254
2019-07-22 12:00:00+00:00,12.9,235.0,224.0,11.9,244,100,0.0254
2019-07-22 13:00:00+00:00,12.5,290.0,280.0,9.4,242,99,0.0254
2019-07-22 14:00:00+00:00,12.9,325.0,283.0,7.0,252,100,0.0254
2019-07-22 15:00:00+00:00,13.2,291.0,261.0,4.4,297,100,0.0
2019-07-22 16:00:00+00:00,13.3,259.0,225.0,5.9,355,100,0.0254
2019-07-22 17:00:00+00:00,13.5,204.0,176.0,8.9,16,98,0.0
2019-07-22 18:00:00+00:00,13.7,161.0,113.0,11.0,26,94,0.0
2019-07-22 19:00:00+00:00,13.2,109.0,63.0,10.3,32,55,0.0
2019-07-22 20:00:00+00:00,12.9,46.0,37.0,11.1,37,0,0.0
2019-07-22 21:00:00+00:00,12.4,6.0,6.0,11.2,46,1,0.0
2019-07-22 22:00:00+00:00,12.5,0.0,0.0,10.8,62,2,0.0
2019-07-22 23:00:00+00:00,12.8,0.0,0.0,10.5,78,2,0.0
2019-07-23 00:00:00+00:00,13.1,0.0,0.0,10.6,93,0,0.0
2019-07-23 01:00:00+00:00,13.5,0.0,0.0,11.3,99,0,0.0
2019-07-23 02:00:00+00:00,13.8,17.0,16.0,11.7,112,1,0.0
2019-07-23 03:00:00+00:00,14.3,64.0,31.0,12.3,125,5,0.0
2019-07-23 04:00:00+00:00,15.0,136.0,50.0,12.1,132,18,0.0
2019-07-23 05:00:00+00:00,15.7,227.0,60.0,12.1,136,7,0.0
2019-07-23 06:00:00+00:00,16.3,318.0,67.0,11.4,141,34,0.0
2019-07-23 07:00:00+00:00,17.3,400.0,88.0,9.0,162,55,0.0
2019-07-23 08:00:00+00:00,17.7,468.0,93.0,7.2,175,77,0.0
2019-07-23 09:00:00+00:00,17.8,521.0,140.0,5.9,198,71,0.0254
2019-07-23 10:00:00+00:00,18.0,597.0,129.0,7.5,233,48,0.0254
2019-07-23 11:00:00+00:00,18.1,629.0,129.0,9.9,256,49,0.0254
2019-07-23 12:00:00+00:00,17.8,646.0,113.0,12.2,264,20,0.3
2019-07-23 13:00:00+00:00,17.3,613.0,141.0,12.5,265,21,0.18
2019-07-23 14:00:00+00:00,16.5,485.0,242.0,13.4,255,48,0.0
2019-07-23 15:00:00+00:00,15.9,391.0,215.0,15.8,244,37,0.0
2019-07-23 16:00:00+00:00,15.5,329.0,173.0,17.5,241,41,0.0
2019-07-23 17:00:00+00:00,14.7,218.0,155.0,18.4,238,61,0.0
2019-07-23 18:00:00+00:00,14.2,116.0,111.0,18.2,234,91,0.0
2019-07-23 19:00:00+00:00,13.6,51.0,51.0,17.8,233,98,0.0254
2019-07-23 20:00:00+00:00,13.5,15.0,15.0,16.6,223,100,0.0254
2019-07-23 21:00:00+00:00,13.5,2.0,1.0,15.5,217,100,0.0
2019-07-23 22:00:00+00:00,13.6,0.0,0.0,14.5,213,97,0.0
2019-07-23 23:00:00+00:00,13.5,0.0,0.0,13.5,211,96,0.0
2019-07-24 00:00:00+00:00,13.4,0.0,0.0,12.9,209,98,0.0
2019-07-24 01:00:00+00:00,13.5,0.0,0.0,11.6,207,99,0.0
2019-07-24 02:00:00+00:00,13.5,12.0,11.0,11.6,197,99,0.13
2019-07-24 03:00:00+00:00,13.6,14.0,14.0,12.3,192,99,0.95
2019-07-24 04:00:00+00:00,13.7,13.0,13.0,13.2,187,99,1.2
2019-07-24 05:00:00+00:00,13.8,21.0,21.0,14.8,183,100,1.01
2019-07-24 06:00:00+00:00,14.0,49.0,48.0,16.8,184,100,0.46
2019-07-24 07:00:00+00:00,14.1,73.0,72.0,17.0,188,99,0.33
2019-07-24 08:00:00+00:00,14.3,61.0,61.0,19.2,190,99,0.34
2019-07-24 09:00:00+00:00,14.4,53.0,53.0,21.6,198,100,0.54
2019-07-24 10:00:00+00:00,14.3,48.0,48.0,22.9,205,99,0.79
2019-07-24 11:00:00+00:00,14.3,49.0,49.0,24.2,208,100,0.69
2019-07-24 12:00:00+00:00,14.2,54.0,53.0,25.6,210,99,0.49
2019-07-24 13:00:00+00:00,13.6,57.0,56.0,27.4,208,100,0.36
2019-07-24 14:00:00+00:00,13.8,54.0,53.0,26.0,203,100,0.31
2019-07-24 15:00:00+00:00,13.9,44.0,44.0,24.5,208,100,0.46
2019-07-24 16:00:00+00:00,14.0,33.0,33.0,21.5,209,100,0.58
2019-07-24 17:00:00+00:00,14.1,18.0,18.0,18.5,210,100,0.31
2019-07-24 18:00:00+00:00,14.4,19.0,19.0,14.7,209,100,0.0254
2019-07-24 19:00:00+00:00,14.4,29.0,29.0,10.0,218,100,0.0254
2019-07-24 20:00:00+00:00,14.3,15.0,15.0,6.3,199,100,0.0254
2019-07-24 21:00:00+00:00,13.9,1.0,1.0,4.5,155,92,0.0
2019-07-24 22:00:00+00:00,13.9,0.0,0.0,6.3,117,66,0.0
2019-07-24 23:00:00+00:00,14.2,0.0,0.0,8.6,105,55,0.0
2019-07-25 00:00:00+00:00,14.6,0.0,0.0,10.4,104,38,0.0
2019-07-25 01:00:00+00:00,14.8,0.0,0.0,11.4,107,9,0.0
2019-07-25 02:00:00+00:00,15.0,14.0,14.0,12.3,112,0,0.0
2019-07-25 03:00:00+00:00,15.4,59.0,29.0,13.0,117,0,0.0
2019-07-25 04:00:00+00:00,16.2,137.0,56.0,12.7,122,0,0.0
2019-07-25 05:00:00+00:00,16.9,232.0,71.0,12.5,125,2,0.0
2019-07-25 06:00:00+00:00,17.5,334.0,75.0,12.1,125,2,0.0
2019-07-25 07:00:00+00:00,17.6,431.0,70.0,13.5,126,1,0.0
2019-07-25 08:00:00+00:00,18.8,509.0,123.0,11.9,121,18,0.0
2019-07-25 09:00:00+00:00,20.1,519.0,179.0,10.5,118,74,0.0
2019-07-25 10:00:00+00:00,20.7,537.0,215.0,7.4,132,86,0.0
2019-07-25 11:00:00+00:00,20.9,623.0,148.0,4.7,176,87,0.0
2019-07-25 12:00:00+00:00,21.2,650.0,109.0,6.1,248,34,0.0
2019-07-25 13:00:00+00:00,21.3,612.0,119.0,9.7,295,4,0.0
2019-07-25 14:00:00+00:00,20.8,540.0,151.0,12.1,311,78,0.0
2019-07-25 15:00:00+00:00,20.1,416.0,192.0,11.4,336,90,0.0
2019-07-25 16:00:00+00:00,20.1,356.0,145.0,9.8,3,81,0.0
2019-07-25 17:00:00+00:00,20.1,255.0,139.0,8.2,30,69,0.0
2019-07-25 18:00:00+00:00,20.0,144.0,109.0,5.9,51,87,0.0
2019-07-25 19:00:00+00:00,19.1,81.0,67.0,3.3,197,92,0.0
2019-07-25 20:00:00+00:00,18.8,34.0,33.0,11.5,218,87,0.0
2019-07-25 21:00:00+00:00,18.3,1.0,0.0,18.6,219,84,0.0
2019-07-25 22:00:00+00:00,17.5,0.0,0.0,21.1,221,66,0.0
2019-07-25 23:00:00+00:00,16.7,0.0,0.0,22.3,224,83,0.0
2019-07-26 00:00:00+00:00,16.0,0.0,0.0,21.5,228,93,0.0
2019-07-26 01:00:00+00:00,15.1,0.0,0.0,18.8,231,80,0.0
2019-07-26 02:00:00+00:00,14.7,11.0,11.0,15.6,222,95,0.0
2019-07-26 03:00:00+00:00,14.7,36.0,26.0,13.7,215,94,0.0254
2019-07-26 04:00:00+00:00,14.9,90.0,50.0,11.9,217,83,0.0
2019-07-26 05:00:00+00:00,15.3,166.0,69.0,9.9,221,55,0.0254
2019-07-26 06:00:00+00:00,15.8,255.0,113.0,8.2,238,42,0.0
2019-07-26 07:00:00+00:00,15.4,341.0,119.0,6.9,258,37,0.0
2019-07-26 08:00:00+00:00,15.9,376.0,190.0,5.1,305,50,0.0
2019-07-26 09:00:00+00:00,16.1,446.0,222.0,7.9,349,47,0.0
2019-07-26 10:00:00+00:00,16.7,529.0,219.0,10.9,5,41,0.0
2019-07-26 11:00:00+00:00,17.2,589.0,184.0,14.0,12,34,0.0
2019-07-26 12:00:00+00:00,17.7,650.0,105.0,16.4,15,25,0.0254
2019-07-26 13:00:00+00:00,16.7,630.0,93.0,13.2,15,10,0.0
2019-07-26 14:00:00+00:00,17.5,562.0,104.0,16.0,21,8,0.0
2019-07-26 15:00:00+00:00,17.9,482.0,99.0,17.8,26,4,0.0
2019-07-26 16:00:00+00:00,18.3,389.0,94.0,17.8,32,4,0.0
2019-07-26 17:00:00+00:00,18.4,289.0,92.0,17.5,38,13,0.0
2019-07-26 18:00:00+00:00,18.6,191.0,73.0,16.2,45,8,0.0
2019-07-26 19:00:00+00:00,18.1,103.0,62.0,14.8,53,54,0.0
2019-07-26 20:00:00+00:00,17.7,37.0,37.0,13.8,55,28,0.0
2019-07-26 21:00:00+00:00,17.4,1.0,0.0,13.4,60,17,0.0
2019-07-26 22:00:00+00:00,17.6,0.0,0.0,12.4,68,9,0.0
2019-07-26 23:00:00+00:00,17.8,0.0,0.0,11.8,74,4,0.0
2019-07-27 00:00:00+00:00,18.0,0.0,0.0,11.3,78,0,0.0
2019-07-27 01:00:00+00:00,18.1,0.0,0.0,11.6,80,0,0.0
2019-07-27 02:00:00+00:00,18.2,11.0,11.0,11.2,83,0,0.0
2019-07-27 03:00:00+00:00,18.8,54.0,28.0,10.9,86,0,0.0
2019-07-27 04:00:00+00:00,19.8,127.0,51.0,10.3,90,0,0.0
2019-07-27 05:00:00+00:00,20.6,220.0,65.0,9.8,91,0,0.0
2019-07-27 06:00:00+00:00,21.2,320.0,69.0,8.7,86,0,0.0
2019-07-27 07:00:00+00:00,21.0,420.0,67.0,8.4,77,44,0.0
2019-07-27 08:00:00+00:00,21.8,507.0,68.0,8.3,55,51,0.0
2019-07-27 09:00:00+00:00,22.6,578.0,85.0,9.5,35,52,0.0
2019-07-27 10:00:00+00:00,23.0,626.0,85.0,11.1,25,46,0.0
2019-07-27 11:00:00+00:00,23.4,648.0,94.0,12.5,18,16,0.0
2019-07-27 12:00:00+00:00,23.7,642.0,103.0,13.8,14,7,0.0
2019-07-27 13:00:00+00:00,23.9,610.0,106.0,13.1,3,0,0.0
2019-07-27 14:00:00+00:00,24.0,552.0,109.0,16.5,10,0,0.0
2019-07-27 15:00:00+00:00,23.7,473.0,107.0,18.0,17,0,0.0
2019-07-27 16:00:00+00:00,23.4,380.0,104.0,17.3,24,0,0.0
2019-07-27 17:00:00+00:00,23.1,282.0,95.0,16.2,30,5,0.0
2019-07-27 18:00:00+00:00,22.7,186.0,74.0,14.5,37,0,0.0
2019-07-27 19:00:00+00:00,21.8,101.0,61.0,14.5,45,2,0.0
2019-07-27 20:00:00+00:00,20.8,35.0,35.0,13.2,49,9,0.0
2019-07-27 21:00:00+00:00,19.9,0.0,0.0,12.5,53,23,0.0
2019-07-27 22:00:00+00:00,19.6,0.0,0.0,11.8,57,75,0.0
2019-07-27 23:00:00+00:00,19.5,0.0,0.0,11.1,59,90,0.0
2019-07-28 00:00:00+00:00,19.3,0.0,0.0,10.3,57,86,0.0
2019-07-28 01:00:00+00:00,19.3,0.0,0.0,12.5,49,82,0.0
2019-07-28 02:00:00+00:00,19.0,10.0,10.0,12.0,47,68,0.0
2019-07-28 03:00:00+00:00,19.2,51.0,27.0,11.8,51,40,0.0
2019-07-28 04:00:00+00:00,20.1,128.0,55.0,11.4,60,10,0.0
2019-07-28 05:00:00+00:00,20.7,221.0,70.0,11.6,66,3,0.0
2019-07-28 06:00:00+00:00,21.2,322.0,74.0,11.2,68,0,0.0
2019-07-28 07:00:00+00:00,21.5,419.0,68.0,11.7,74,3,0.0
2019-07-28 08:00:00+00:00,21.9,507.0,68.0,10.6,69,1,0.0
2019-07-28 09:00:00+00:00,22.3,579.0,75.0,9.7,61,0,0.0
2019-07-28 10:00:00+00:00,22.8,627.0,83.0,10.2,45,1,0.0
2019-07-28 11:00:00+00:00,23.1,650.0,91.0,11.8,31,0,0.0
2019-07-28 12:00:00+00:00,23.2,644.0,98.0,14.7,21,1,0.0
2019-07-28 13:00:00+00:00,23.4,613.0,100.0,17.6,26,7,0.0
2019-07-28 14:00:00+00:00,23.4,554.0,105.0,20.0,25,5,0.0
2019-07-28 15:00:00+00:00,23.2,473.0,103.0,20.8,26,2,0.0
2019-07-28 16:00:00+00:00,23.0,380.0,99.0,20.2,28,11,0.0
2019-07-28 17:00:00+00:00,22.5,280.0,93.0,19.4,30,14,0.0
2019-07-28 18:00:00+00:00,22.0,187.0,70.0,17.8,35,0,0.0
2019-07-28 19:00:00+00:00,21.5,98.0,60.0,17.5,41,12,0.0
2019-07-28 20:00:00+00:00,20.5,31.0,30.0,17.2,48,36,0.0
2019-07-28 21:00:00+00:00,19.6,0.0,0.0,16.6,58,57,0.0
